,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
259,EXACT,25,3,0.1,0.0,5.9257562372919725,0,11.288000106811523,True,15,100,0.2
260,BAB,25,3,0.1,0.0,98.87307315263436,67820,0.15299999713897705,True,15,100,0.2
261,MOEA-QR-BAB,25,3,0.1,0.0,98.87307315263436,182156,0.29499998688697815,True,15,100,0.2
262,MOEA-QR-BSA,25,3,0.1,0.0,98.87307315263426,84960,9.225000381469727,True,15,100,0.2
263,BSA,25,3,0.1,0.0,98.87307315263426,84960,9.241000175476074,True,15,100,0.2
264,EXACT,25,3,0.1,0.0,98.87307315263435,0,11.230999946594238,True,15,100,0.2
265,BAB,25,3,0.1,0.0,19.407069003983054,142566,0.34599998593330383,True,15,100,0.2
266,MOEA-QR-BAB,25,3,0.1,0.0,19.407069003983054,259213,0.5210000276565552,True,15,100,0.2
267,MOEA-QR-BSA,25,3,0.1,0.0,19.40706900398304,53145,9.270999908447266,True,15,100,0.2
268,BSA,25,3,0.1,0.0,19.40706900398304,53145,9.340999603271484,True,15,100,0.2
269,EXACT,25,3,0.1,0.0,19.407069003983064,0,11.38700008392334,True,15,100,0.2
270,BAB,25,3,0.1,0.0,53.24169327043547,82224,0.20499999821186066,True,15,100,0.2
