,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
4750,BAB,20,3,0.1,0.0,0.7559197171191228,6656,0.00967899989336729,True,12,100,0.2
4751,MOEA-QR-BAB,20,3,0.1,0.0,0.7559197171191228,15482,0.019562000408768654,True,12,100,0.2
4752,MOEA-QR-BSA,20,3,0.1,0.0,0.755919717119118,24540,1.8471109867095947,True,12,100,0.2
4753,BSA,20,3,0.1,0.0,0.755919717119118,24540,1.8465280532836914,True,12,100,0.2
4754,EXACT,20,3,0.1,0.0,0.7559197171191286,0,0.28573399782180786,True,12,100,0.2
4755,BAB,20,3,0.1,0.0,0.7618036191793983,7479,0.01065799966454506,True,12,100,0.2
4756,MOEA-QR-BAB,20,3,0.1,0.0,0.7618036191793983,13827,0.01475400011986494,True,12,100,0.2
4757,MOEA-QR-BSA,20,3,0.1,0.0,0.7618036191793848,30645,1.8106189966201782,True,12,100,0.2
4758,BSA,20,3,0.1,0.0,0.7618036191793848,30645,1.8070080280303955,True,12,100,0.2
4759,EXACT,20,3,0.1,0.0,0.761803619179394,0,0.2839899957180023,True,12,100,0.2
4760,BAB,20,3,0.1,0.0,17.944937577032956,5736,0.008798000402748585,True,12,100,0.2
4761,MOEA-QR-BAB,20,3,0.1,0.0,17.944937577032956,14952,0.016813000664114952,True,12,100,0.2
4762,MOEA-QR-BSA,20,3,0.1,0.0,17.944937577032903,31485,1.8181049823760986,True,12,100,0.2
4763,BSA,20,3,0.1,0.0,17.944937577032903,31485,1.817463994026184,True,12,100,0.2
4764,EXACT,20,3,0.1,0.0,17.944937577032963,0,0.28108999133110046,True,12,100,0.2
4765,BAB,20,3,0.1,0.0,0.4587919088823784,2196,0.0038250000216066837,True,12,100,0.2
4766,MOEA-QR-BAB,20,3,0.1,0.0,0.4587919088823784,12670,0.012536000460386276,True,12,100,0.2
4767,MOEA-QR-BSA,20,3,0.1,0.0,0.45879190888237553,27975,1.7698719501495361,True,12,100,0.2
4768,BSA,20,3,0.1,0.0,0.45879190888237553,27975,1.778941035270691,True,12,100,0.2
4769,EXACT,20,3,0.1,0.0,0.45879190888237825,0,0.2813889980316162,True,12,100,0.2
4770,BAB,20,3,0.1,0.0,15.44464789794817,3470,0.006151000037789345,True,12,100,0.2
4771,MOEA-QR-BAB,20,3,0.1,0.0,15.44464789794817,16651,0.02171899937093258,True,12,100,0.2
4772,MOEA-QR-BSA,20,3,0.1,0.0,15.444647897948183,27765,1.818215012550354,True,12,100,0.2
4773,BSA,20,3,0.1,0.0,15.444647897948183,27765,1.8185839653015137,True,12,100,0.2
4774,EXACT,20,3,0.1,0.0,15.444647897948201,0,0.281466007232666,True,12,100,0.2
4775,BAB,20,3,0.1,0.0,11.240957835894244,5124,0.007942000404000282,True,12,100,0.2
4776,MOEA-QR-BAB,20,3,0.1,0.0,11.240957835894244,12905,0.013635000213980675,True,12,100,0.2
4777,MOEA-QR-BSA,20,3,0.1,0.0,20.7934462651784,31335,1.8571499586105347,True,12,100,0.2
4778,BSA,20,3,0.1,0.0,20.7934462651784,31335,1.880344033241272,True,12,100,0.2
4779,EXACT,20,3,0.1,0.0,11.240957835894246,0,0.2828179895877838,True,12,100,0.2
4780,BAB,20,3,0.1,0.0,34.422802802462854,3631,0.005917999893426895,True,12,100,0.2
4781,MOEA-QR-BAB,20,3,0.1,0.0,34.422802802462854,12595,0.01307899970561266,True,12,100,0.2
4782,MOEA-QR-BSA,20,3,0.1,0.0,34.42280280246278,30870,1.8103179931640625,True,12,100,0.2
4783,BSA,20,3,0.1,0.0,34.42280280246278,30870,1.8113080263137817,True,12,100,0.2
4784,EXACT,20,3,0.1,0.0,34.42280280246274,0,0.2820490002632141,True,12,100,0.2
4785,BAB,20,3,0.1,0.0,5.254587903130097,4698,0.009503999724984169,True,12,100,0.2
4786,MOEA-QR-BAB,20,3,0.1,0.0,5.254587903130097,16507,0.019612999632954597,True,12,100,0.2
4787,MOEA-QR-BSA,20,3,0.1,0.0,5.287324899658929,29445,1.875020980834961,True,12,100,0.2
4788,BSA,20,3,0.1,0.0,5.287324899658929,29445,1.8695290088653564,True,12,100,0.2
4789,EXACT,20,3,0.1,0.0,5.25458790313011,0,0.28304898738861084,True,12,100,0.2
4790,BAB,20,3,0.1,0.0,0.5645498805652391,6158,0.010347999632358551,True,12,100,0.2
4791,MOEA-QR-BAB,20,3,0.1,0.0,0.5645498805652391,15914,0.02174600027501583,True,12,100,0.2
4792,MOEA-QR-BSA,20,3,0.1,0.0,0.5645498805652388,32895,1.7949179410934448,True,12,100,0.2
4793,BSA,20,3,0.1,0.0,0.5645498805652388,32895,1.8057509660720825,True,12,100,0.2
4794,EXACT,20,3,0.1,0.0,0.5645498805652454,0,0.2832840085029602,True,12,100,0.2
4795,BAB,20,3,0.1,0.0,21.238075562533957,5419,0.009611000306904316,True,12,100,0.2
4796,MOEA-QR-BAB,20,3,0.1,0.0,21.238075562533957,16414,0.019494999200105667,True,12,100,0.2
4797,MOEA-QR-BSA,20,3,0.1,0.0,21.238075562533982,21060,1.8129149675369263,True,12,100,0.2
4798,BSA,20,3,0.1,0.0,21.238075562533982,21060,1.7757519483566284,True,12,100,0.2
4799,EXACT,20,3,0.1,0.0,21.238075562534,0,0.2795340120792389,True,12,100,0.2
4800,BAB,20,3,0.1,0.0,14.550993764090258,7263,0.01109199970960617,True,12,100,0.2
