algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
MOEA-QR-BAB,40,3,0.3,0.0,541.0308207791903,1189459,2.3480000495910645,True,22,100,0.2
BAB,40,3,0.3,0.0,541.0308207791903,62217403,60.52399826049805,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,541.0308207791902,45654,8.434000015258789,True,22,100,0.2
BSA,40,3,0.3,0.0,541.0308207791902,45654,8.444999694824219,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.0,52.98974606857547,1280985,2.3910000324249268,True,22,100,0.2
BAB,40,3,0.3,0.0,52.98974606857547,40854435,42.54399871826172,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,52.98974606857548,40306,8.395999908447267,True,22,100,0.2
BSA,40,3,0.3,0.0,52.98974606857548,40306,8.397000312805176,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.0,642.7018472073577,874406,1.5399999618530271,True,22,100,0.2
BAB,40,3,0.3,0.0,642.7018472073577,68552189,76.62300109863281,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,642.7018472073577,39543,8.380999565124513,True,22,100,0.2
BSA,40,3,0.3,0.0,642.7018472073577,39543,8.388999938964844,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.0,293.8864508720896,13241465,26.23200035095215,True,22,100,0.2
BAB,40,3,0.3,0.0,293.8864508720896,38953918,43.39099884033203,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,293.8864508720896,46522,8.432000160217285,True,22,100,0.2
BSA,40,3,0.3,0.0,293.8864508720896,46522,8.418999671936035,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.0,23.168641953388253,404032,0.8640000224113464,True,22,100,0.2
BAB,40,3,0.3,0.0,23.168641953388253,78287653,89.46600341796875,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,23.16864195338824,38752,8.376999855041504,True,22,100,0.2
BSA,40,3,0.3,0.0,23.16864195338824,38752,8.315999984741211,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.0,533.0027615734755,1629867,3.525000095367432,True,22,100,0.2
BAB,40,3,0.3,0.0,533.0027615734755,101073412,108.51799774169922,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,533.0027615734755,37436,8.380000114440918,True,22,100,0.2
BSA,40,3,0.3,0.0,533.0027615734755,37436,8.383999824523926,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.0,38.04670755945938,874677,1.4170000553131104,True,22,100,0.2
BAB,40,3,0.3,0.0,38.04670755945938,113928183,118.33000183105469,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,38.046707559459406,38360,8.402999877929688,True,22,100,0.2
BSA,40,3,0.3,0.0,38.046707559459406,38360,8.409999847412111,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.0,576.6153710931851,2191551,5.243000030517578,True,22,100,0.2
BAB,40,3,0.3,0.0,576.6153710931849,75486830,80.99299621582031,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.0,576.6153710931848,42994,8.416000366210938,True,22,100,0.2
BSA,40,3,0.3,0.0,576.6153710931848,42994,8.416000366210938,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,153.06965820785788,7627601,11.137999534606934,True,22,100,0.2
BAB,40,3,0.45,0.0,153.06965820785788,33899943,31.8129997253418,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,153.06965820785774,48398,8.444999694824219,True,22,100,0.2
BSA,40,3,0.45,0.0,153.06965820785774,48398,8.440999984741211,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,95.95420041940014,3196902,5.702000141143799,True,22,100,0.2
BAB,40,3,0.45,0.0,95.95420041940014,33554303,31.04700088500977,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,95.95420041940015,45780,8.427000045776367,True,22,100,0.2
BSA,40,3,0.45,0.0,95.95420041940015,45780,8.387999534606934,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,8.35398154885976,6916730,10.906000137329102,True,22,100,0.2
BAB,40,3,0.45,0.0,8.353981548859764,22129146,22.99799919128418,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,8.35398154885976,43526,8.428999900817871,True,22,100,0.2
BSA,40,3,0.45,0.0,8.35398154885976,43526,8.409999847412111,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,247.1737916139309,2647361,6.189000129699707,True,22,100,0.2
BAB,40,3,0.45,0.0,247.1737916139309,57133649,66.87400054931639,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,247.1737916139309,41496,8.39799976348877,True,22,100,0.2
BSA,40,3,0.45,0.0,247.1737916139309,41496,8.411999702453612,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,245.9006285091788,29225064,55.87099838256836,True,22,100,0.2
BAB,40,3,0.45,0.0,245.9006285091788,42511862,46.45700073242188,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,245.90062850917863,43337,8.388999938964844,True,22,100,0.2
BSA,40,3,0.45,0.0,245.90062850917863,43337,8.442000389099121,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,277.25543750164195,816190,1.315000057220459,True,22,100,0.2
BAB,40,3,0.45,0.0,277.25543750164195,33739344,31.819000244140625,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,277.25543750164167,38752,8.421999931335451,True,22,100,0.2
BSA,40,3,0.45,0.0,277.25543750164167,38752,8.435000419616701,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,12.877830109035742,238024,0.27300000190734863,True,22,100,0.2
BAB,40,3,0.45,0.0,12.877830109035742,34387991,33.380001068115234,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,12.877830109035726,33761,8.357999801635742,True,22,100,0.2
BSA,40,3,0.45,0.0,12.877830109035726,33761,8.373000144958496,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,449.7777863590245,2817423,5.473999977111816,True,22,100,0.2
BAB,40,3,0.45,0.0,449.7777863590245,30787909,28.67600059509277,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,449.77778635902433,42532,8.423000335693361,True,22,100,0.2
BSA,40,3,0.45,0.0,449.77778635902433,42532,8.395999908447267,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,99.21044300496449,7107367,10.352999687194824,True,22,100,0.2
BAB,40,3,0.45,0.0,99.21044300496449,33602214,31.341999053955078,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,99.21044300496445,37625,8.340000152587889,True,22,100,0.2
BSA,40,3,0.45,0.0,99.21044300496445,37625,8.338000297546388,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.0,227.0536154898931,593195,0.8679999709129333,True,22,100,0.2
BAB,40,3,0.45,0.0,227.0536154898931,49585087,49.94800186157226,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.0,227.05361548989296,40460,8.454000473022461,True,22,100,0.2
BSA,40,3,0.45,0.0,227.05361548989296,40460,8.401000022888184,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,9.387996527022137,4261602,7.2119998931884775,True,22,100,0.2
BAB,40,3,0.1,1.0,9.387996527022137,77433373,88.14900207519531,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,9.387996527022123,39179,8.392999649047853,True,22,100,0.2
BSA,40,3,0.1,1.0,9.387996527022123,39179,8.418999671936035,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,55.58110266704372,9080957,13.97599983215332,True,22,100,0.2
BAB,40,3,0.1,1.0,55.58110266704372,86171835,108.15599822998048,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,55.58110266704367,38080,8.369000434875487,True,22,100,0.2
BSA,40,3,0.1,1.0,55.58110266704367,38080,8.364999771118164,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,2.5237489586277477,9137213,17.714000701904297,True,22,100,0.2
BAB,40,3,0.1,1.0,2.5237489586277477,76799206,93.18599700927734,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,2.5237489586277317,42945,8.423999786376951,True,22,100,0.2
BSA,40,3,0.1,1.0,2.5237489586277317,42945,8.409000396728517,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,16.454607879182692,22641000,36.999000549316406,True,22,100,0.2
BAB,40,3,0.1,1.0,16.454607879182692,74239850,90.08799743652344,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,18.671296943957017,38934,8.41100025177002,True,22,100,0.2
BSA,40,3,0.1,1.0,18.671296943957017,38934,8.399999618530272,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,189.09304044248157,7366426,14.175999641418455,True,22,100,0.2
BAB,40,3,0.1,1.0,189.09304044248157,166512418,222.9219970703125,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,189.09304044248145,37044,8.451000213623049,True,22,100,0.2
BSA,40,3,0.1,1.0,189.09304044248145,37044,8.444999694824219,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,21.033449713450853,2145834,3.565000057220459,True,22,100,0.2
BAB,40,3,0.1,1.0,21.033449713450853,35982787,35.374000549316406,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,21.033449713450832,41951,8.418999671936035,True,22,100,0.2
BSA,40,3,0.1,1.0,21.033449713450832,41951,8.418999671936035,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,32.27300167085364,30402342,53.69200134277344,True,22,100,0.2
BAB,40,3,0.1,1.0,32.27300167085364,95144266,118.2490005493164,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,32.273001670853624,46564,8.456000328063965,True,22,100,0.2
BSA,40,3,0.1,1.0,32.273001670853624,46564,8.420999526977539,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,48.08006305847165,4474872,8.395000457763674,True,22,100,0.2
BAB,40,3,0.1,1.0,48.08006305847165,62850814,71.62899780273438,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,48.08006305847179,41629,8.406000137329103,True,22,100,0.2
BSA,40,3,0.1,1.0,48.08006305847179,41629,8.395000457763674,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,161.1673197125977,15293395,25.26799964904785,True,22,100,0.2
BAB,40,3,0.1,1.0,161.1673197125977,103096953,139.14599609375,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,161.1673197125976,40726,8.465000152587889,True,22,100,0.2
BSA,40,3,0.1,1.0,161.1673197125976,40726,8.470000267028809,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,1.0,186.0702144361836,15037404,25.28899955749512,True,22,100,0.2
BAB,40,3,0.1,1.0,186.0702144361836,89175010,112.1520004272461,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,1.0,186.07021443618356,33663,8.397000312805176,True,22,100,0.2
BSA,40,3,0.1,1.0,186.07021443618356,33663,8.378999710083008,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,398.8067614912428,8011859,15.928999900817873,True,22,100,0.2
BAB,40,3,0.3,1.0,398.8067614912428,131417984,158.15199279785156,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,398.8067614912428,40103,8.444000244140625,True,22,100,0.2
BSA,40,3,0.3,1.0,398.8067614912428,40103,8.470999717712402,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,106.200159887076,15344907,20.950000762939453,True,22,100,0.2
BAB,40,3,0.3,1.0,106.200159887076,98257137,117.4000015258789,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,106.2001598870759,38262,8.512999534606934,True,22,100,0.2
BSA,40,3,0.3,1.0,106.2001598870759,38262,8.538999557495117,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,496.8927121064581,9940287,19.30599975585937,True,22,100,0.2
BAB,40,3,0.3,1.0,496.8927121064581,127522052,147.98399353027344,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,496.89271210645813,43176,8.421999931335451,True,22,100,0.2
BSA,40,3,0.3,1.0,496.89271210645813,43176,8.420000076293945,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,27.349228659228586,5730664,10.335000038146973,True,22,100,0.2
BAB,40,3,0.3,1.0,27.349228659228586,111072787,136.07200622558594,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,27.349228659228586,47285,8.560999870300293,True,22,100,0.2
BSA,40,3,0.3,1.0,27.349228659228586,47285,8.456999778747559,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,190.5144209192389,24970032,44.97800064086914,True,22,100,0.2
BAB,40,3,0.3,1.0,190.5144209192389,126393487,161.17999267578125,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,190.51442091923906,41629,8.484999656677246,True,22,100,0.2
BSA,40,3,0.3,1.0,190.51442091923906,41629,8.440999984741211,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,39.76537141023572,1850488,3.763999938964844,True,22,100,0.2
BAB,40,3,0.3,1.0,39.76537141023572,43353448,42.43000030517578,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,39.76537141023569,41146,8.430999755859375,True,22,100,0.2
BSA,40,3,0.3,1.0,39.76537141023569,41146,8.409999847412111,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,89.56700252769154,4638248,8.203000068664549,True,22,100,0.2
BAB,40,3,0.3,1.0,89.5670025276916,82857521,92.4489974975586,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,89.56700252769154,48020,8.628000259399414,True,22,100,0.2
BSA,40,3,0.3,1.0,89.56700252769154,48020,8.581000328063965,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,22.02878505187417,11762993,21.233999252319336,True,22,100,0.2
BAB,40,3,0.3,1.0,22.028785051874145,55600483,70.20700073242189,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,22.028785051874127,44233,8.569000244140625,True,22,100,0.2
BSA,40,3,0.3,1.0,22.028785051874127,44233,8.571000099182129,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,102.85779069613793,2140559,4.489999771118164,True,22,100,0.2
BAB,40,3,0.3,1.0,102.85779069613793,54441580,59.05099868774414,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,102.85779069613785,44443,8.456000328063965,True,22,100,0.2
BSA,40,3,0.3,1.0,102.85779069613785,44443,8.451999664306639,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,1.0,9.225407941146972,7586442,11.515999794006348,True,22,100,0.2
BAB,40,3,0.3,1.0,9.225407941146981,51262148,53.73199844360352,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,1.0,9.225407941146972,42889,8.421999931335451,True,22,100,0.2
BSA,40,3,0.3,1.0,9.225407941146972,42889,8.430000305175781,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,344.84210603621415,9886738,15.064000129699707,True,22,100,0.2
BAB,40,3,0.45,1.0,344.84210603621415,133167604,161.0780029296875,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,344.84210603621415,40586,8.425000190734862,True,22,100,0.2
BSA,40,3,0.45,1.0,344.84210603621415,40586,8.447999954223633,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,314.12898334568405,4713856,7.742000102996826,True,22,100,0.2
BAB,40,3,0.45,1.0,314.12898334568405,104705465,112.65699768066406,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,314.128983345684,38283,8.427000045776367,True,22,100,0.2
BSA,40,3,0.45,1.0,314.128983345684,38283,8.447999954223633,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,16.17726870088601,2295305,3.920000076293945,True,22,100,0.2
BAB,40,3,0.45,1.0,16.17726870088601,34378498,34.073001861572266,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,16.177268700886,46207,8.442999839782715,True,22,100,0.2
BSA,40,3,0.45,1.0,16.177268700886,46207,8.385000228881836,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,186.3369810024248,8903450,13.868000030517578,True,22,100,0.2
BAB,40,3,0.45,1.0,186.3369810024248,128411892,152.51400756835938,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,186.3369810024248,36589,8.430000305175781,True,22,100,0.2
BSA,40,3,0.45,1.0,186.3369810024248,36589,8.434000015258789,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,76.37672183121367,954769,1.4980000257492063,True,22,100,0.2
BAB,40,3,0.45,1.0,76.37672183121367,101737810,111.35700225830078,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,76.37672183121363,47355,8.397000312805176,True,22,100,0.2
BSA,40,3,0.45,1.0,76.37672183121363,47355,8.406999588012695,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,58.124155421733924,2942509,4.956999778747559,True,22,100,0.2
BAB,40,3,0.45,1.0,58.12415542173393,86559598,94.91400146484376,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,58.124155421733974,47439,8.465999603271483,True,22,100,0.2
BSA,40,3,0.45,1.0,58.124155421733974,47439,8.468000411987305,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,457.74593156862727,12354464,29.85300064086914,True,22,100,0.2
BAB,40,3,0.45,1.0,457.74593156862727,70679910,76.93299865722656,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,457.74593156862727,41342,8.447999954223633,True,22,100,0.2
BSA,40,3,0.45,1.0,457.74593156862727,41342,8.418000221252441,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,98.1577814108772,1819399,3.111999988555908,True,22,100,0.2
BAB,40,3,0.45,1.0,98.1577814108772,100154279,117.22799682617188,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,98.15778141087719,42959,8.425000190734862,True,22,100,0.2
BSA,40,3,0.45,1.0,98.15778141087719,42959,8.413000106811522,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,86.14479043342192,2473987,5.9710001945495605,True,22,100,0.2
BAB,40,3,0.45,1.0,86.14479043342192,33631258,31.35000038146973,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,86.14479043342186,46011,8.407999992370605,True,22,100,0.2
BSA,40,3,0.45,1.0,86.14479043342186,46011,8.444000244140625,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,1.0,232.43326107587083,2861114,6.546999931335449,True,22,100,0.2
BAB,40,3,0.45,1.0,232.43326107587083,42132569,45.99399948120117,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,1.0,245.20704607684053,43911,8.434000015258789,True,22,100,0.2
BSA,40,3,0.45,1.0,245.20704607684053,43911,8.437999725341799,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,3.4126964196369167,3577642,7.311999797821045,True,22,100,0.2
BAB,40,3,0.1,0.4,3.4126964196369167,93930628,104.5979995727539,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,3.4126964196369065,39074,8.392000198364258,True,22,100,0.2
BSA,40,3,0.1,0.4,3.4126964196369065,39074,8.380000114440918,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,120.90517988097771,22485143,34.65599822998047,True,22,100,0.2
BAB,40,3,0.1,0.4,120.90517988097771,71578695,81.83300018310547,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,120.90517988097766,36344,8.41100025177002,True,22,100,0.2
BSA,40,3,0.1,0.4,120.90517988097766,36344,8.387999534606934,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,192.14833948078567,11551407,19.87299919128418,True,22,100,0.2
BAB,40,3,0.1,0.4,192.14833948078567,118089600,139.927001953125,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,192.14833948078564,34629,8.335000038146973,True,22,100,0.2
BSA,40,3,0.1,0.4,192.14833948078564,34629,8.321999549865723,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,2.8622267189309807,15570468,27.47400093078613,True,22,100,0.2
BAB,40,3,0.1,0.4,2.8622267189309807,78307308,87.38300323486328,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,2.8622267189309705,44093,8.413000106811522,True,22,100,0.2
BSA,40,3,0.1,0.4,2.8622267189309705,44093,8.397000312805176,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,36.20066654067103,6716275,11.621000289916992,True,22,100,0.2
BAB,40,3,0.1,0.4,36.20066654067103,180357084,210.8860015869141,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,36.20066654067101,42581,8.38599967956543,True,22,100,0.2
BSA,40,3,0.1,0.4,36.20066654067101,42581,8.409000396728517,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,216.2879083184121,5230196,8.227999687194824,True,22,100,0.2
BAB,40,3,0.1,0.4,216.2879083184121,92468587,109.03399658203124,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,216.287908318412,40215,8.375,True,22,100,0.2
BSA,40,3,0.1,0.4,216.287908318412,40215,8.413000106811522,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,26.50724840106721,23713307,50.44499969482422,True,22,100,0.2
BAB,40,3,0.1,0.4,26.50724840106721,166132725,240.3159942626953,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,26.50724840106717,42350,8.416000366210938,True,22,100,0.2
BSA,40,3,0.1,0.4,26.50724840106717,42350,8.416999816894531,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,39.51206569562784,13944041,30.90999984741211,True,22,100,0.2
BAB,40,3,0.1,0.4,39.51206569562784,67406783,80.1259994506836,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,39.512065695627854,40495,8.376999855041504,True,22,100,0.2
BSA,40,3,0.1,0.4,39.512065695627854,40495,8.383000373840332,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,27.27141021911969,6395163,10.873000144958496,True,22,100,0.2
BAB,40,3,0.1,0.4,27.27141021911969,92736977,103.31800079345705,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,28.065081631613086,47012,8.503999710083008,True,22,100,0.2
BSA,40,3,0.1,0.4,28.065081631613086,47012,8.451999664306639,True,22,100,0.2
MOEA-QR-BAB,40,3,0.1,0.4,6.809001190291216,7792366,12.954000473022461,True,22,100,0.2
BAB,40,3,0.1,0.4,6.809001190291216,45757491,56.5880012512207,True,22,100,0.2
MOEA-QR-BSA,40,3,0.1,0.4,6.809001190291223,39298,8.354000091552733,True,22,100,0.2
BSA,40,3,0.1,0.4,6.809001190291223,39298,8.343999862670897,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,124.1512837085991,2398729,4.8460001945495605,True,22,100,0.2
BAB,40,3,0.3,0.4,124.1512837085991,66396265,75.99199676513672,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,124.1512837085991,39074,8.369999885559082,True,22,100,0.2
BSA,40,3,0.3,0.4,124.1512837085991,39074,8.376999855041504,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,6.974385781926227,1407090,3.306999921798706,True,22,100,0.2
BAB,40,3,0.3,0.4,6.974385781926227,36288534,38.78200149536133,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,6.9743857819262045,46123,8.413000106811522,True,22,100,0.2
BSA,40,3,0.3,0.4,6.9743857819262045,46123,8.458000183105469,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,224.57046394822368,9091035,17.158000946044922,True,22,100,0.2
BAB,40,3,0.3,0.4,224.57046394822368,99006227,118.38099670410156,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,224.57046394822362,48678,8.380000114440918,True,22,100,0.2
BSA,40,3,0.3,0.4,224.57046394822362,48678,8.380000114440918,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,130.7071218780755,865983,1.3339999914169312,True,22,100,0.2
BAB,40,3,0.3,0.4,130.7071218780755,51457393,52.95299911499024,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,130.70712187807533,43134,8.345000267028809,True,22,100,0.2
BSA,40,3,0.3,0.4,130.70712187807533,43134,8.357999801635742,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,89.47087085039357,5319334,11.255999565124512,True,22,100,0.2
BAB,40,3,0.3,0.4,89.47087085039357,41234358,43.71099853515625,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,91.3749659225972,45605,8.401000022888184,True,22,100,0.2
BSA,40,3,0.3,0.4,91.3749659225972,45605,8.404999732971191,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,403.2178236185328,6199566,10.657999992370604,True,22,100,0.2
BAB,40,3,0.3,0.4,403.2178236185328,121716866,141.49000549316406,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,403.21782361853263,28427,8.312000274658201,True,22,100,0.2
BSA,40,3,0.3,0.4,403.21782361853263,28427,8.321000099182129,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,143.88535587229774,2113055,3.6559998989105225,True,22,100,0.2
BAB,40,3,0.3,0.4,143.88535587229782,126432315,142.07899475097656,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,143.88535587229782,38619,8.35200023651123,True,22,100,0.2
BSA,40,3,0.3,0.4,143.88535587229782,38619,8.355999946594237,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,304.73152420855945,3357037,5.939000129699707,True,22,100,0.2
BAB,40,3,0.3,0.4,304.7315242085597,161483146,174.06199645996094,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,304.7315242085595,35938,8.347999572753906,True,22,100,0.2
BSA,40,3,0.3,0.4,304.7315242085595,35938,8.352999687194824,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,6.2916446905666685,4597297,7.495999813079834,True,22,100,0.2
BAB,40,3,0.3,0.4,6.2916446905666685,63259376,70.31800079345703,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,6.291644690566682,39102,8.375,True,22,100,0.2
BSA,40,3,0.3,0.4,6.291644690566682,39102,8.402000427246094,True,22,100,0.2
MOEA-QR-BAB,40,3,0.3,0.4,120.18242624444737,7656215,13.401000022888185,True,22,100,0.2
BAB,40,3,0.3,0.4,120.18242624444737,70354268,75.21600341796875,True,22,100,0.2
MOEA-QR-BSA,40,3,0.3,0.4,120.18242624444738,44849,8.390999794006348,True,22,100,0.2
BSA,40,3,0.3,0.4,120.18242624444738,44849,8.390999794006348,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.4,74.42702431308288,1669614,4.436999797821045,True,22,100,0.2
BAB,40,3,0.45,0.4,74.42702431308291,70443696,73.94499969482422,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.4,74.42702431308294,45234,8.380000114440918,True,22,100,0.2
BSA,40,3,0.45,0.4,74.42702431308294,45234,8.371999740600586,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.4,435.6194069434706,1862962,3.032999992370605,True,22,100,0.2
BAB,40,3,0.45,0.4,435.6194069434706,56087180,57.10400009155274,True,22,100,0.2
MOEA-QR-BSA,40,3,0.45,0.4,435.61940694347055,40600,8.388999938964844,True,22,100,0.2
BSA,40,3,0.45,0.4,435.61940694347055,40600,8.392000198364258,True,22,100,0.2
MOEA-QR-BAB,40,3,0.45,0.4,595.9839364675762,2636403,3.9300000667572017,True,22,100,0.2
