,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8
72,FAST-LTS-MOEA-QR,100,4,0.1,0.0,96.60459229921123,1,0.2954480051994324,0.999647249876374,1.3193039303572631,1.3220072129216438,False,True,52,50,0.2,13,19,18,5.0,19,0.5
73,MMEA-QR,100,4,0.1,0.0,96.60459229921128,24,0.12234000116586685,0.9996472498763744,1.3193039303572638,1.3220072129216442,False,True,52,50,0.2,12,18,15,12.0,18,6.199999999999999
74,MOEA-QR,100,4,0.1,0.0,96.60459229921123,31,0.3172439932823181,0.9996472498763744,1.319303930357265,1.3220072129216451,False,True,52,50,0.2,16,24,19,15.5,24,6.049999999999999
75,FAST-LTS,100,4,0.1,0.0,166.35215159436243,9,0.0010849999962374568,0.9990782230361576,1.0042320804084834,1.0094470394897188,False,True,52,50,0.2,5,7,5,4.5,7,-0.04999999999999982
76,FAST-LTS-MMEA-QR,100,4,0.1,0.0,163.32507835061952,9,0.11951199918985367,0.9989853521192756,0.9514350495322343,0.9559395360592314,False,True,52,50,0.2,6,20,9,4.5,20,12.95
77,FAST-LTS-MOEA-QR,100,4,0.1,0.0,163.32507835061946,3,0.3075770139694214,0.9989853521192756,0.9514350495322296,0.9559395360592268,False,True,52,50,0.2,16,24,16,6.199999999999999,24,2.420000000000001
78,MMEA-QR,100,4,0.1,0.0,163.32507835061946,22,0.11417099833488464,0.9989853521192752,0.9514350495322292,0.9559395360592264,False,True,52,50,0.2,11,17,11,11.0,17,5.1
79,MOEA-QR,100,4,0.1,0.0,163.32507835061946,31,0.29184800386428833,0.9989853521192756,0.951435049532232,0.9559395360592291,False,True,52,50,0.2,16,24,17,15.5,24,5.049999999999999
80,FAST-LTS,100,4,0.1,0.0,116.39702559001638,18,0.00132899999152869,0.9993960815638021,1.174603175661871,1.1789763306434184,False,True,52,50,0.2,9,14,12,9.0,14,3.9000000000000004
81,FAST-LTS-MMEA-QR,100,4,0.1,0.0,112.97121622162337,8,0.12013400346040724,0.9986581259175128,0.7526220799400649,0.7638949600074165,False,True,52,50,0.2,7,26,8,4.0,26,1.4
82,FAST-LTS-MOEA-QR,100,4,0.1,0.0,112.97121622162337,11,0.3175210058689117,0.9986581259175128,0.7526220799400651,0.7638949600074167,False,True,52,50,0.2,16,24,21,6.199999999999999,24,10.420000000000002
83,MMEA-QR,100,4,0.1,0.0,112.97121622162337,27,0.11728399991989134,0.9986581259175128,0.7526220799400645,0.7638949600074161,False,True,52,50,0.2,14,21,19,13.5,21,5.85
84,MOEA-QR,100,4,0.1,0.0,112.97121622162341,31,0.3017210066318512,0.9986581259175128,0.7526220799400651,0.7638949600074166,False,True,52,50,0.2,16,24,20,15.5,24,3.049999999999999
85,FAST-LTS,100,4,0.1,0.0,797.5275860153799,6,0.001126999995904043,0.9960642460954352,2.073541698797701,2.0793426132363693,False,True,52,50,0.2,3,5,4,3.0,5,1.2999999999999998
86,FAST-LTS-MMEA-QR,100,4,0.1,0.0,786.0721076353905,16,0.11939000338315965,0.9901879887193368,2.744161250331488,2.7548330357420627,False,True,52,50,0.2,6,21,16,8.0,21,6.8
87,FAST-LTS-MOEA-QR,100,4,0.1,0.0,786.0721076353905,15,0.30316799879074097,0.9901879887193368,2.7441612503314854,2.754833035742061,False,True,52,50,0.2,17,26,19,6.799999999999997,26,14.880000000000003
88,MMEA-QR,100,4,0.1,0.0,786.0721076353905,28,0.1184379979968071,0.9901879887193368,2.744161250331486,2.7548330357420614,False,True,52,50,0.2,14,21,18,14.0,21,7.4
89,MOEA-QR,100,4,0.1,0.0,786.0721076353905,34,0.29434001445770264,0.9901879887193368,2.744161250331484,2.754833035742059,False,True,52,50,0.2,17,26,21,17.0,26,5.699999999999999
90,FAST-LTS,100,4,0.1,0.0,458.94347721835936,9,0.0011569999915082008,0.9969249885702776,2.6844403692080103,2.68937126431216,False,True,52,50,0.2,5,7,6,4.5,7,-0.04999999999999982
91,FAST-LTS-MMEA-QR,100,4,0.1,0.0,433.8105137849518,18,0.11575300246477127,0.9974358376991528,0.1145041677855838,0.2562064504337709,False,True,52,50,0.2,6,21,18,9.0,21,0.9000000000000004
92,FAST-LTS-MOEA-QR,100,4,0.1,0.0,433.81051378495187,11,0.28108200430870056,0.9974358376991528,0.11450416778558425,0.2562064504337716,False,True,52,50,0.2,13,20,17,5.199999999999999,20,10.32
93,MMEA-QR,100,4,0.1,0.0,433.81051378495204,25,0.11533500254154205,0.9974358376991528,0.11450416778558448,0.2562064504337717,False,True,52,50,0.2,13,19,13,12.5,19,6.75
94,MOEA-QR,100,4,0.1,0.0,433.8105137849519,23,0.29464200139045715,0.9974358376991528,0.11450416778558335,0.2562064504337708,False,True,52,50,0.2,12,18,12,11.5,18,4.65
95,FAST-LTS,100,4,0.1,0.0,65.1183299872078,8,0.0012410000199452045,0.999917646892186,0.95307717005283,0.9535087687408192,False,True,52,50,0.2,4,6,4,4.0,6,0.3999999999999999
96,FAST-LTS-MMEA-QR,100,4,0.1,0.0,64.92338246611503,9,0.12353599816560745,0.9996951424286856,1.0599438390362717,1.061114782898967,False,True,52,50,0.2,5,18,9,4.5,18,3.95
97,FAST-LTS-MOEA-QR,100,4,0.1,0.0,64.92338246611506,3,0.3048999905586243,0.9996951424286858,1.059943839036273,1.0611147828989689,False,True,52,50,0.2,10,15,14,4.0,15,2.4
98,MMEA-QR,100,4,0.1,0.0,64.92338246611513,27,0.12692399322986606,0.9996951424286856,1.0599438390362714,1.0611147828989669,False,True,52,50,0.2,14,21,19,13.5,21,2.8499999999999996
99,MOEA-QR,100,4,0.1,0.0,64.92338246611503,31,0.30336499214172363,0.9996951424286858,1.0599438390362732,1.0611147828989689,False,True,52,50,0.2,16,24,19,15.5,24,6.049999999999999
100,FAST-LTS,100,6,0.1,0.0,230.7880805049829,12,0.001483000029111281,0.9980193570180826,1.985526124905376,1.992258160378499,False,True,53,50,0.2,6,9,7,6.0,9,2.5999999999999996
101,FAST-LTS-MMEA-QR,100,6,0.1,0.0,225.08071423377083,11,0.13808000087738034,0.9979671875067287,1.445742972827564,1.4525035791165917,False,True,53,50,0.2,5,18,11,5.5,18,8.05
102,FAST-LTS-MOEA-QR,100,6,0.1,0.0,225.08071423377066,10,0.32718899846076965,0.9979671875067287,1.4457429728275588,1.4525035791165866,False,True,53,50,0.2,13,20,18,5.199999999999999,20,9.32
103,MMEA-QR,100,6,0.1,0.0,225.08071423377066,30,0.13585199415683746,0.9979671875067287,1.4457429728275608,1.4525035791165886,False,True,53,50,0.2,15,23,15,15.0,23,2.5
104,MOEA-QR,100,6,0.1,0.0,225.08071423377064,30,0.3223620057106018,0.9979671875067287,1.4457429728275617,1.4525035791165897,False,True,53,50,0.2,15,23,15,15.0,23,6.5
105,FAST-LTS,100,6,0.1,0.0,38.051220595131454,6,0.0015250000287778676,0.9999658081192744,0.3950651861159337,0.39550038902603657,False,True,53,50,0.2,3,5,3,3.0,5,0.2999999999999998
106,FAST-LTS-MMEA-QR,100,6,0.1,0.0,32.46957731555316,20,0.15028299391269684,0.9999476689182866,1.0504140439491705,1.050726094680577,False,True,53,50,0.2,6,23,20,10.0,23,10.0
107,FAST-LTS-MOEA-QR,100,6,0.1,0.0,32.3230751449937,3,0.3645670115947723,0.9997841604872888,1.281975752301202,1.2829005432222251,False,True,53,50,0.2,11,16,11,4.199999999999999,16,2.2200000000000006
108,MMEA-QR,100,6,0.1,0.0,32.46957731555321,29,0.149058997631073,0.9999476689182868,1.0504140439491647,1.0507260946805712,False,True,53,50,0.2,15,22,17,14.5,22,1.9499999999999993
109,MOEA-QR,100,6,0.1,0.0,32.32307514499365,27,0.367029994726181,0.9997841604872888,1.2819757523012034,1.2829005432222265,False,True,53,50,0.2,14,21,19,13.5,21,3.8499999999999996
110,FAST-LTS,100,6,0.1,0.0,411.71924304458435,8,0.001445000001695007,0.9887468947508712,0.3625830207075218,0.4903851567741698,False,True,53,50,0.2,4,6,4,4.0,6,0.3999999999999999
111,FAST-LTS-MMEA-QR,100,6,0.1,0.0,395.1046921109479,11,0.13253000378608704,0.9897744059492436,1.1093280182015082,1.1551319981596198,False,True,53,50,0.2,5,16,11,5.5,16,7.05
112,FAST-LTS-MOEA-QR,100,6,0.1,0.0,395.10469211094767,10,0.306645005941391,0.9897744059492434,1.109328018201506,1.1551319981596175,False,True,53,50,0.2,15,22,19,5.799999999999997,22,9.780000000000001
113,MMEA-QR,100,6,0.1,0.0,395.1046921109478,21,0.13951799273490906,0.9897744059492436,1.1093280182015093,1.1551319981596206,False,True,53,50,0.2,11,16,12,10.5,16,3.549999999999999
114,MOEA-QR,100,6,0.1,0.0,395.1046921109477,21,0.3061729967594147,0.9897744059492436,1.1093280182015122,1.1551319981596235,False,True,53,50,0.2,11,16,14,10.5,16,0.5499999999999989
115,FAST-LTS,100,6,0.1,0.0,811.3491789233972,9,0.0014070000033825634,0.9753420214803418,1.402310186673426,1.522188007440578,False,True,53,50,0.2,5,7,6,4.5,7,0.9500000000000002
116,FAST-LTS-MMEA-QR,100,6,0.1,0.0,692.6809019188357,5,0.13668400049209595,0.9785051349378818,1.6047107781319911,1.6918392326663505,False,True,53,50,0.2,5,19,5,2.5,19,8.75
117,FAST-LTS-MOEA-QR,100,6,0.1,0.0,692.6809019188361,13,0.30794501304626465,0.9785051349378818,1.6047107781319914,1.6918392326663505,False,True,53,50,0.2,13,19,18,5.0,19,12.5
118,MMEA-QR,100,6,0.1,0.0,692.6809019188357,29,0.13699699938297272,0.978505134937882,1.6047107781319894,1.6918392326663487,False,True,53,50,0.2,15,22,21,14.5,22,3.9499999999999993
119,MOEA-QR,100,6,0.1,0.0,692.6809019188357,24,0.32898199558258057,0.9785051349378822,1.6047107781319916,1.6918392326663505,False,True,53,50,0.2,12,18,14,12.0,18,4.199999999999999
120,FAST-LTS,100,6,0.1,0.0,478.9080055436309,7,0.006951000075787306,0.9757772323598598,1.9768342939950163,2.0355720513768167,False,True,53,50,0.2,4,6,5,3.5,6,-0.1499999999999999
121,FAST-LTS-MMEA-QR,100,6,0.1,0.0,320.8163669149423,7,0.3313240110874176,0.9902512266454032,3.0452995284686315,3.060973378716388,False,True,53,50,0.2,7,24,7,3.5,24,12.85
122,FAST-LTS-MOEA-QR,100,6,0.1,0.0,320.81636691494253,15,0.4161030054092407,0.9902512266454032,3.0452995284686315,3.060973378716388,False,True,53,50,0.2,18,27,21,7.0,27,14.7
123,MMEA-QR,100,6,0.1,0.0,320.81636691494265,30,0.1422629952430725,0.9902512266454029,3.0452995284686346,3.060973378716392,False,True,53,50,0.2,15,23,22,15.0,23,1.5
124,MOEA-QR,100,6,0.1,0.0,320.81636691494253,23,0.3619860112667084,0.9902512266454032,3.0452995284686337,3.0609733787163913,False,True,53,50,0.2,12,18,16,11.5,18,3.6500000000000004
125,FAST-LTS,100,6,0.1,0.0,170.28183254322468,5,0.0014059999957680702,0.996911584867952,0.7686332066479271,0.7887287898292047,False,True,53,50,0.2,3,4,3,2.5,4,-0.25
126,FAST-LTS-MMEA-QR,100,6,0.1,0.0,162.94524951033452,17,0.16034699976444244,0.9966273925919196,0.7627935925247811,0.7852124664845131,False,True,53,50,0.2,5,18,17,8.5,18,6.35
127,FAST-LTS-MOEA-QR,100,6,0.1,0.0,162.94524951033398,13,0.4121449887752533,0.9966273925919196,0.7627935925247831,0.7852124664845153,False,True,53,50,0.2,12,18,15,4.599999999999998,18,12.860000000000003
128,MMEA-QR,100,6,0.1,0.0,162.94524951033497,22,0.16875800490379333,0.9966273925919192,0.7627935925247797,0.785212466484512,False,True,53,50,0.2,11,17,12,11.0,17,4.1
129,MOEA-QR,100,6,0.1,0.0,162.9452495103344,24,0.5012490153312683,0.9966273925919196,0.762793592524779,0.7852124664845113,False,True,53,50,0.2,12,18,16,12.0,18,5.199999999999999
130,FAST-LTS,100,6,0.1,0.0,284.45644078632773,8,0.0017110000480897725,0.9983350263074191,0.41186815781099584,0.4319490082697122,False,True,53,50,0.2,4,6,4,4.0,6,1.4
131,FAST-LTS-MMEA-QR,100,6,0.1,0.0,284.4564407863276,8,0.14150400459766388,0.9983350263074191,0.4118681578109934,0.4319490082697099,False,True,53,50,0.2,6,20,8,4.0,20,3.4
132,FAST-LTS-MOEA-QR,100,6,0.1,0.0,284.4564407863276,9,0.3533309996128082,0.9983350263074192,0.41186815781099295,0.43194900826970944,False,True,53,50,0.2,12,18,17,4.799999999999997,18,8.680000000000003
133,MMEA-QR,100,6,0.1,0.0,284.45644078632733,28,0.15419700741767886,0.9983350263074188,0.4118681578109916,0.4319490082697082,False,True,53,50,0.2,14,21,20,14.0,21,3.4000000000000004
134,MOEA-QR,100,6,0.1,0.0,284.45644078632745,26,0.3564800024032593,0.9983350263074192,0.4118681578109935,0.4319490082697099,False,True,53,50,0.2,13,20,16,13.0,20,7.299999999999999
135,FAST-LTS,100,6,0.1,0.0,5.5504845029640135,6,0.001597999973455444,0.999939133917519,0.2171234727804352,0.2185325607493042,False,True,53,50,0.2,3,5,4,3.0,5,0.2999999999999998
136,FAST-LTS-MMEA-QR,100,6,0.1,0.0,5.1162106239267775,6,0.19406500458717346,0.9999791830667776,0.17658712782522007,0.1773058659763835,False,True,53,50,0.2,5,18,6,3.0,18,8.3
137,FAST-LTS-MOEA-QR,100,6,0.1,0.0,5.116210623926763,13,0.42235100269317627,0.9999791830667772,0.17658712782522168,0.17730586597638515,False,True,53,50,0.2,12,18,15,4.599999999999998,18,12.860000000000003
138,MMEA-QR,100,6,0.1,0.0,5.116210623926812,29,0.17675699293613434,0.9999791830667774,0.17658712782521988,0.17730586597638334,False,True,53,50,0.2,15,22,15,14.5,22,6.949999999999999
139,MOEA-QR,100,6,0.1,0.0,5.116210623926738,31,0.3647449910640717,0.9999791830667774,0.17658712782521988,0.17730586597638334,False,True,53,50,0.2,16,24,20,15.5,24,6.049999999999999
140,FAST-LTS,100,6,0.1,0.0,64.13020635417644,9,0.0014890000165905806,0.999085463119602,0.1669056791944914,0.1921600287517175,False,True,53,50,0.2,5,7,5,4.5,7,0.9500000000000002
141,FAST-LTS-MMEA-QR,100,6,0.1,0.0,56.83611028853207,8,0.15003499388694766,0.9985506846085632,0.23661041169504016,0.26563925523483445,False,True,53,50,0.2,5,18,8,4.0,18,0.3999999999999999
142,FAST-LTS-MOEA-QR,100,6,0.1,0.0,56.83611028853204,10,0.37568598985672,0.998550684608563,0.2366104116950425,0.2656392552348371,False,True,53,50,0.2,13,19,14,5.0,19,9.5
143,MMEA-QR,100,6,0.1,0.0,56.83611028853207,26,0.15103599429130554,0.9985506846085632,0.23661041169505104,0.2656392552348445,False,True,53,50,0.2,13,20,18,13.0,20,3.299999999999999
144,MOEA-QR,100,6,0.1,0.0,56.836110288532105,28,0.3728410005569458,0.9985506846085628,0.2366104116950465,0.26563925523484017,False,True,53,50,0.2,14,21,20,14.0,21,2.4000000000000004
145,FAST-LTS,100,6,0.1,0.0,27.67462978785145,12,0.001559000025736168,0.9998931500221728,0.7559523830982847,0.7568740276856579,False,True,53,50,0.2,6,9,8,6.0,9,2.5999999999999996
146,FAST-LTS-MMEA-QR,100,6,0.1,0.0,27.674629787851323,27,0.15009400248527527,0.9998931500221728,0.7559523830982858,0.756874027685659,False,True,53,50,0.2,8,28,27,13.5,28,9.85
147,FAST-LTS-MOEA-QR,100,6,0.1,0.0,27.67462978785129,0,0.3621560037136078,0.9998931500221724,0.7559523830982888,0.756874027685662,False,True,53,50,0.2,12,18,13,4.599999999999998,18,-0.1399999999999979
148,MMEA-QR,100,6,0.1,0.0,27.674629787851323,28,0.15237900614738464,0.9998931500221726,0.7559523830982876,0.7568740276856608,False,True,53,50,0.2,14,21,20,14.0,21,6.4
149,MOEA-QR,100,6,0.1,0.0,27.674629787851323,29,0.37855398654937744,0.9998931500221724,0.7559523830982883,0.7568740276856615,False,True,53,50,0.2,15,22,21,14.5,22,2.9499999999999993
150,FAST-LTS,500,3,0.1,0.0,712.1314916807758,25,0.006686000037007035,0.9999832374030796,0.19951408043158744,0.19983401366274756,False,True,252,50,0.2,13,19,13,12.5,19,4.75
151,FAST-LTS-MMEA-QR,500,3,0.1,0.0,1895.9139705144783,23,1.655089020729065,0.9999913420457464,0.1742539287772703,0.17435777565645552,False,True,252,50,0.2,8,30,23,11.5,30,5.65
152,FAST-LTS-MOEA-QR,500,3,0.1,0.0,1774.956264679019,1,8.21197509765625,0.9997935141593334,0.15190758043451652,0.1554749506778379,False,True,252,50,0.2,20,30,20,8.0,30,0.7999999999999998
153,MMEA-QR,500,3,0.1,0.0,1764.3357657390302,40,1.4202710390090942,0.999908860979462,0.08917165685125784,0.0931615016974567,False,True,252,50,0.2,20,30,20,20.0,30,6.0
154,MOEA-QR,500,3,0.1,0.0,1888.484360945829,40,8.022525787353517,0.9999876230481914,0.16547036184771208,0.16586244904051622,False,True,252,50,0.2,20,30,25,20.0,30,6.0
155,FAST-LTS,500,3,0.1,0.0,1602.0115427596163,13,0.02408700017258525,0.9995728140833255,0.9760659947936641,0.9775378066718022,False,True,252,50,0.2,7,10,9,6.5,10,3.1499999999999995
156,FAST-LTS-MMEA-QR,500,3,0.1,0.0,5136.2561144468245,14,1.6282169818878174,0.9999412066834342,0.41332013738873785,0.4149161223418613,False,True,252,50,0.2,8,30,14,7.0,30,10.7
157,FAST-LTS-MOEA-QR,500,3,0.1,0.0,4486.668436742524,5,8.180459976196289,0.999979098617812,0.3886207315845773,0.3888346164664376,False,True,252,50,0.2,20,30,26,8.0,30,4.8
158,MMEA-QR,500,3,0.1,0.0,4584.744898963204,40,1.4216519594192505,0.9999955712161784,0.3178482768450217,0.3183773062397193,False,True,252,50,0.2,20,30,24,20.0,30,7.0
159,MOEA-QR,500,3,0.1,0.0,5011.543725955048,40,7.968953132629394,0.9999884017232376,0.0075242264005804796,0.02124325958032264,False,True,252,50,0.2,20,30,29,20.0,30,3.0
160,FAST-LTS,500,3,0.1,0.0,2245.7599673722075,11,0.029728999827057127,0.9999388913464592,2.1044852432830385,2.10482664123896,False,True,252,50,0.2,6,9,7,5.5,9,1.0499999999999998
161,FAST-LTS-MMEA-QR,500,3,0.1,0.0,6183.068132515371,17,1.6886169910430908,0.999769910574828,1.1596734250626892,1.1602481813485874,False,True,252,50,0.2,8,30,17,8.5,30,17.35
162,FAST-LTS-MOEA-QR,500,3,0.1,0.0,7020.5146119935,14,8.566207885742188,0.9994813383675274,1.1302422386994977,1.1312232310651544,False,True,252,50,0.2,20,30,21,8.0,30,13.8
163,MMEA-QR,500,3,0.1,0.0,6891.893121913832,40,1.536916971206665,0.9998900702102828,0.7772832994736263,0.7777863626525904,False,True,252,50,0.2,20,30,26,20.0,30,7.0
164,MOEA-QR,500,3,0.1,0.0,6926.234163192232,40,8.381125450134277,0.9997974381019454,1.7741106249663952,1.7744488195310442,False,True,252,50,0.2,20,30,25,20.0,30,11.0
165,FAST-LTS,500,3,0.1,0.0,723.6770397771146,14,0.026595999486744404,0.9999867761553904,0.2628520880575305,0.2638041642967077,False,True,252,50,0.2,7,11,10,7.0,11,3.7
166,FAST-LTS-MMEA-QR,500,3,0.1,0.0,2107.1352981590294,23,1.7278499603271484,0.99999481952596,0.13274305973355127,0.1328869012392417,False,True,252,50,0.2,8,30,23,11.5,30,7.65
167,FAST-LTS-MOEA-QR,500,3,0.1,0.0,2131.165448136408,13,8.37114429473877,0.9999943923514624,0.3927704086318513,0.3928738038939071,False,True,252,50,0.2,20,30,29,8.0,30,12.8
168,MMEA-QR,500,3,0.1,0.0,2292.0539711420747,40,1.5201669931411743,0.9999997362240736,0.13835517999285116,0.1383996818230318,False,True,252,50,0.2,20,30,25,20.0,30,5.0
169,MOEA-QR,500,3,0.1,0.0,2164.589056129517,40,8.344812393188478,0.999996651129452,0.1478709570125033,0.14791671720363256,False,True,252,50,0.2,20,30,24,20.0,30,11.0
170,FAST-LTS,500,3,0.1,0.0,987.182637073411,18,0.028229000512510538,0.9993684819074644,0.2504924392766422,0.2582597909945613,False,True,252,50,0.2,9,14,10,9.0,14,2.9000000000000004
171,FAST-LTS-MMEA-QR,500,3,0.1,0.0,3086.896311630432,20,1.7856889963150024,0.9999363926997328,0.07983064735383585,0.08212676447772059,False,True,252,50,0.2,8,30,20,10.0,30,20.0
172,FAST-LTS-MOEA-QR,500,3,0.1,0.0,2416.90658643126,14,8.478221893310549,0.9999999000314044,0.13369867751138134,0.1339125228024977,False,True,252,50,0.2,20,30,24,8.0,30,13.8
173,MMEA-QR,500,3,0.1,0.0,2784.525402791179,40,1.5637929439544678,0.999950480515458,0.33167219248185603,0.3320415847367345,False,True,252,50,0.2,20,30,21,20.0,30,2.0
174,MOEA-QR,500,3,0.1,0.0,2901.7524576553274,40,8.276799201965332,0.9999846284648564,0.16839694521840134,0.16896107103093702,False,True,252,50,0.2,20,30,26,20.0,30,8.0
175,FAST-LTS,500,3,0.1,0.0,773.5978860533825,12,0.026345999911427498,0.9998818743306228,0.11062279723864248,0.11311647497657087,False,True,252,50,0.2,6,9,7,6.0,9,0.5999999999999996
176,FAST-LTS-MMEA-QR,500,3,0.1,0.0,2614.119309275583,14,1.7365950345993042,0.9999590738597096,0.2147140416311078,0.21566409522914712,False,True,252,50,0.2,8,30,14,7.0,30,18.7
177,FAST-LTS-MOEA-QR,500,3,0.1,0.0,2749.888930177328,11,8.58375072479248,0.9995490915733865,0.1656223025906677,0.17392637103818495,False,True,252,50,0.2,20,30,29,8.0,30,10.8
178,MMEA-QR,500,3,0.1,0.0,2746.775769834844,40,1.516090989112854,0.9998335125210106,0.18528156380897565,0.18834357997078446,False,True,252,50,0.2,20,30,29,20.0,30,6.0
179,MOEA-QR,500,3,0.1,0.0,2484.252898676823,40,8.370601654052733,0.9998219160739704,0.5113219929845048,0.5124745078214905,False,True,252,50,0.2,20,30,25,20.0,30,7.0
180,FAST-LTS,500,3,0.1,0.0,1970.5378599482315,12,0.02648199955001473,0.9997782633447602,0.33168797099060543,0.3352478173812384,False,True,252,50,0.2,6,9,6,6.0,9,0.5999999999999996
181,FAST-LTS-MMEA-QR,500,3,0.1,0.0,5584.337356149971,11,1.7248409986495972,0.9997283267430632,0.3782700982889257,0.3804872256680787,False,True,252,50,0.2,8,30,11,5.5,30,6.05
182,FAST-LTS-MOEA-QR,500,3,0.1,0.0,5671.208021533127,5,8.46562385559082,0.999478943737226,0.034286185163859464,0.06294626204214172,False,True,252,50,0.2,20,30,21,8.0,30,4.8
183,MMEA-QR,500,3,0.1,0.0,5656.397491085869,40,1.5234270095825195,0.999704137134868,0.19118282430335296,0.1946506152808923,False,True,252,50,0.2,20,30,25,20.0,30,6.0
184,MOEA-QR,500,3,0.1,0.0,4940.80651213114,40,8.29716682434082,0.9995714670805472,0.02204311028676962,0.047492721248065306,False,True,252,50,0.2,20,30,20,20.0,30,2.0
185,FAST-LTS,500,3,0.1,0.0,2270.6410859962025,12,0.025992000475525856,0.9992292564756028,0.2367580641118835,0.2432782726098092,False,True,252,50,0.2,6,9,8,6.0,9,1.5999999999999996
186,FAST-LTS-MMEA-QR,500,3,0.1,0.0,6026.244924344573,23,1.7199749946594238,0.999803374306164,0.9243625415571162,0.9248809124163676,False,True,252,50,0.2,8,30,23,11.5,30,0.6500000000000004
187,FAST-LTS-MOEA-QR,500,3,0.1,0.0,6091.294894562209,5,8.438938140869139,0.9994628971127136,0.14958452817848075,0.15770761750850576,False,True,252,50,0.2,20,30,24,8.0,30,4.8
188,MMEA-QR,500,3,0.1,0.0,5952.020659774123,40,1.5187629461288452,0.999993184712184,0.11990931014927801,0.12002431140237553,False,True,252,50,0.2,20,30,26,20.0,30,10.0
189,MOEA-QR,500,3,0.1,0.0,5819.969514986493,40,8.254143714904785,0.9998654439922016,0.4179088970676327,0.418670550729723,False,True,252,50,0.2,20,30,23,20.0,30,7.0
190,FAST-LTS,500,3,0.1,0.0,984.8347481243133,17,0.0293270000256598,0.9996417722261658,1.2304497580730682,1.2312992856912224,False,True,252,50,0.2,9,13,11,8.5,13,1.3499999999999996
191,FAST-LTS-MMEA-QR,500,3,0.1,0.0,2765.549881398314,22,1.7343989610671997,0.999953360115486,0.4003416159745991,0.4007521091144894,False,True,252,50,0.2,8,30,22,11.0,30,3.0999999999999996
192,FAST-LTS-MOEA-QR,500,3,0.1,0.0,3158.8830072524297,3,8.451311111450195,0.999749926310708,0.6841115352198066,0.6849286923671442,False,True,252,50,0.2,20,30,28,8.0,30,2.8
193,MMEA-QR,500,3,0.1,0.0,3014.8597833376825,40,1.5182290077209473,0.9996447030723592,0.2286325838747193,0.2317687214259844,False,True,252,50,0.2,20,30,25,20.0,30,3.0
194,MOEA-QR,500,3,0.1,0.0,2983.420070075352,40,8.200838088989258,0.9999737969349384,0.7323961977037251,0.7330443919617552,False,True,252,50,0.2,20,30,28,20.0,30,4.0
195,FAST-LTS,500,3,0.1,0.0,3053.1109635201487,25,0.02837499929592013,0.9988394898400159,0.3589917144375374,0.3651999468657063,False,True,252,50,0.2,13,19,15,12.5,19,2.75
196,FAST-LTS-MMEA-QR,500,3,0.1,0.0,9532.7989873133,24,1.6062350273132324,0.9972898478189935,0.5575317468629548,0.5699314073078015,False,True,252,50,0.2,8,30,24,12.0,30,14.2
197,FAST-LTS-MOEA-QR,500,3,0.1,0.0,9813.287922091444,9,8.067973136901855,0.9997567604262688,0.4832504265397684,0.4861212944028893,False,True,252,50,0.2,20,30,21,8.0,30,8.8
198,MMEA-QR,500,3,0.1,0.0,9376.154876721825,40,1.400642991065979,0.9999412679654576,0.8034168284694911,0.8037788863309656,False,True,252,50,0.2,20,30,22,20.0,30,6.0
199,MOEA-QR,500,3,0.1,0.0,9206.08768184744,40,7.866305828094482,0.9998958057046768,0.270338121415418,0.2717534251366133,False,True,252,50,0.2,20,30,20,20.0,30,11.0
200,FAST-LTS,500,6,0.1,0.0,1967.6076938792864,13,0.03500000014901161,0.9983109205868248,0.6279087707403028,0.6415946487328521,False,True,253,50,0.2,7,10,7,6.5,10,3.1499999999999995
201,FAST-LTS-MMEA-QR,500,6,0.1,0.0,4840.551821628989,28,2.273777961730957,0.9998406356791296,0.7267179529404104,0.7282579093320068,False,True,253,50,0.2,8,30,28,14.0,30,12.4
202,FAST-LTS-MOEA-QR,500,6,0.1,0.0,5486.475289746323,5,8.682123184204103,0.9983490637721056,0.201039890395369,0.2398752214810413,False,True,253,50,0.2,20,30,23,8.0,30,4.8
203,MMEA-QR,500,6,0.1,0.0,5334.044037342331,40,2.062927007675171,0.9993700163673022,0.2855993329978659,0.2967482131415561,False,True,253,50,0.2,20,30,27,20.0,30,9.0
204,MOEA-QR,500,6,0.1,0.0,5510.868196284996,40,8.452799797058105,0.9996719643106154,0.2288859203666448,0.2361795355971579,False,True,253,50,0.2,20,30,21,20.0,30,9.0
205,FAST-LTS,500,6,0.1,0.0,1896.180810557727,11,0.03729799948632717,0.9987074925067247,0.0010455477633493082,0.11417355830336287,False,True,253,50,0.2,6,9,7,5.5,9,2.05
206,FAST-LTS-MMEA-QR,500,6,0.1,0.0,5566.672906596129,20,2.2675468921661377,0.9996083881129928,0.15622179944178655,0.1682345963877412,False,True,253,50,0.2,8,30,20,10.0,30,10.0
207,FAST-LTS-MOEA-QR,500,6,0.1,0.0,5205.974411568708,8,8.560915946960451,0.9995906116168984,0.4013928667181089,0.4064571095748287,False,True,253,50,0.2,20,30,22,8.0,30,7.8
208,MMEA-QR,500,6,0.1,0.0,5836.916765671977,40,2.04919695854187,0.9997049534627449,0.8737520676439896,0.8754469164967389,False,True,253,50,0.2,20,30,28,20.0,30,5.0
