,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio
1280,RBSA,500,5,0.3,1.0,28130.12836753378,378,3.9060590267181396,0.8339828100577719,10.03056438853556,10.10728597780208,False,True,253,1000,0.2
1281,RANDOM,500,5,0.3,1.0,187742.13156208512,0,0.14250299334526062,0.9702126600884639,6.088923266241755,6.119817930164393,False,True,253,1000,0.2
1282,MMEA-QR,500,5,0.3,1.0,21961.634298552974,50,0.22916999459266663,0.999587183289046,1.6226937062917037,1.6243374783410256,False,True,253,1000,0.2
1283,FAST-LTS,500,5,0.3,1.0,6352.550217514047,25,0.06931400112807751,0.9996877131643599,0.7237887707796178,0.7273586635162599,False,True,253,1000,0.2
1284,RBSA,500,5,0.3,1.0,23379.223466018135,756,3.916985034942627,0.718340968256574,2.488768559117749,2.9410052894830314,False,True,253,1000,0.2
1285,RANDOM,500,5,0.3,1.0,203127.43376968044,0,0.13559100031852722,0.9672222386660037,3.628269619451719,3.676867095095167,False,True,253,1000,0.2
1286,MMEA-QR,500,5,0.3,1.0,16145.376910846477,50,0.22734500467777252,0.9997804561768343,0.2511199278543683,0.2556667494867548,False,True,253,1000,0.2
1287,FAST-LTS,500,5,0.3,1.0,4629.323549925141,19,0.06245799921452999,0.9982380873533858,0.9789368218145038,0.9890723155798187,False,True,253,1000,0.2
1288,RBSA,500,5,0.3,1.0,6953.371950117806,378,3.89083194732666,0.9906979047141787,0.9051590662135989,0.9617670484588645,False,True,253,1000,0.2
1289,RANDOM,500,5,0.3,1.0,344343.05796639615,0,0.13257500529289246,0.9773529317772325,3.1089598685820805,3.1484987343953352,False,True,253,1000,0.2
1290,MMEA-QR,500,5,0.3,1.0,11595.030221806934,50,0.2332729995250702,0.999737374659019,0.17564380000372382,0.18315564800277376,False,True,253,1000,0.2
1291,FAST-LTS,500,5,0.3,1.0,3954.396201485456,20,0.06562899984419346,0.9997175753467129,0.6832021577612273,0.685317744042418,False,True,253,1000,0.2
1292,RBSA,500,5,0.3,1.0,6677.636833784891,441,3.920391082763672,0.9877071001084428,3.450463066200865,3.468179413890105,False,True,253,1000,0.2
1293,RANDOM,500,5,0.3,1.0,133561.2407390707,0,0.14134199917316437,0.9849387958500635,5.16261559342368,5.187538547455798,False,True,253,1000,0.2
1294,MMEA-QR,500,5,0.3,1.0,5399.2098441579765,50,0.22378100454807281,0.9999406006443491,1.25977559063391,1.2603538330939799,False,True,253,1000,0.2
1295,FAST-LTS,500,5,0.3,1.0,311.2991810024871,18,0.07005799934267998,0.9999661478159112,0.31010110255838724,0.3106483863936947,False,True,253,1000,0.2
1296,RBSA,500,5,0.3,1.0,21970.6688900885,693,3.923809051513672,0.9774481070996589,8.742951747739298,8.755863374832606,False,True,253,1000,0.2
1297,RANDOM,500,5,0.3,1.0,558703.3337664491,0,0.142876997590065,0.8221566652470284,14.834218037491484,14.889213060783497,False,True,253,1000,0.2
1298,MMEA-QR,500,5,0.3,1.0,10475.938877980181,50,0.23354199528694153,0.9998742888097715,2.0734501670668455,2.0740420003418163,False,True,253,1000,0.2
1299,FAST-LTS,500,5,0.3,1.0,1484.84000016291,12,0.05718099884688854,0.9996907852634891,0.3275648573730774,0.33228897128433466,False,True,253,1000,0.2
1300,RBSA,500,5,0.3,1.0,16995.088799569785,567,3.57000994682312,0.41885566666489815,5.458075162537703,5.8357478718666345,False,True,253,1000,0.2
1301,RANDOM,500,5,0.3,1.0,77504.77350946648,0,0.1263909935951233,0.9965248694574275,3.7864287210059557,3.7966876040337563,False,True,253,1000,0.2
1302,MMEA-QR,500,5,0.3,1.0,15118.35143415891,50,0.22818799316883087,0.9998353991586492,2.439241521721602,2.4396313017232485,False,True,253,1000,0.2
1303,FAST-LTS,500,5,0.3,1.0,4584.8986828401685,12,0.06423999927937984,0.9991595598121115,0.6279054597333482,0.6346708316752729,False,True,253,1000,0.2
1304,RBSA,500,5,0.3,1.0,2151.117349392796,819,3.5970098972320557,0.9998423089213468,1.4023799784055633,1.4029628925750741,False,True,253,1000,0.2
1305,RANDOM,500,5,0.3,1.0,113761.99720528156,0,0.12645499408245087,0.9918357173760802,6.1704923688172455,6.181595598786081,False,True,253,1000,0.2
1306,MMEA-QR,500,5,0.3,1.0,2722.3714342339563,50,0.23494799435138702,0.9999907423083522,0.5979249019476875,0.5981754848957428,False,True,253,1000,0.2
1307,FAST-LTS,500,5,0.3,1.0,252.82458820937984,10,0.05510200001299381,0.9999863268876334,0.14160705170244756,0.1421893078510858,False,True,253,1000,0.2
1308,RBSA,500,5,0.3,1.0,19964.840895824946,630,3.543581962585449,0.7410709589017658,6.126670831582724,6.307501164265543,False,True,253,1000,0.2
1309,RANDOM,500,5,0.3,1.0,80452.29300671535,0,0.1273770034313202,0.9909233207811478,5.227491913264482,5.2409441326008395,False,True,253,1000,0.2
1310,MMEA-QR,500,5,0.3,1.0,10466.485454118807,50,0.2097889930009842,0.9999899354847441,1.6205471020712414,1.6206175113265404,False,True,253,1000,0.2
1311,FAST-LTS,500,5,0.3,1.0,2600.318146856231,35,0.06523399986326694,0.999706115917452,0.45468092935321863,0.4583833606176494,False,True,253,1000,0.2
1312,RBSA,500,5,0.3,1.0,21665.85831645211,630,3.5396809577941895,0.955472657483265,4.402169979105205,4.5310946961747565,False,True,253,1000,0.2
1313,RANDOM,500,5,0.3,1.0,105701.04659726896,0,0.12952999770641327,0.9876778183260265,8.359625353894057,8.378888040665322,False,True,253,1000,0.2
1314,MMEA-QR,500,5,0.3,1.0,18864.987005122046,50,0.23343899846076965,0.9996460919345127,1.9165671698261573,1.919945362208958,False,True,253,1000,0.2
1315,FAST-LTS,500,5,0.3,1.0,3135.052094979754,16,0.057989999651908875,0.9991947092217275,1.545798291905761,1.5493520689978528,False,True,253,1000,0.2
1316,RBSA,500,5,0.3,1.0,10738.639074142462,630,3.5779318809509277,0.988817963733112,4.439285119614295,4.4518370588306615,False,True,253,1000,0.2
1317,RANDOM,500,5,0.3,1.0,334366.89687042066,0,0.12917299568653107,0.9841331821626643,3.4702052742825416,3.4983487064439633,False,True,253,1000,0.2
1318,MMEA-QR,500,5,0.3,1.0,16909.26151716157,50,0.22943399846553802,0.9998352209044777,1.4349402892541252,1.4356524523659704,False,True,253,1000,0.2
1319,FAST-LTS,500,5,0.3,1.0,4789.005913307257,17,0.06122400052845478,0.9993065708094433,0.4953371090173515,0.5025044975869235,False,True,253,1000,0.2
1320,RBSA,1000,2,0.3,1.0,15840.239920890166,7,0.7000510096549988,0.9572432838281837,1.1795967166706955,1.2585487885384001,False,True,502,1000,0.2
1321,RANDOM,1000,2,0.3,1.0,379627.23472486285,0,0.17903700470924377,0.9537085441198038,1.9468019464642203,2.0203804876026257,False,True,502,1000,0.2
1322,MMEA-QR,1000,2,0.3,1.0,58020.181682193805,50,0.2969430088996887,0.9991512638055278,0.7898578692056686,0.7925083125601812,False,True,502,1000,0.2
1323,FAST-LTS,1000,2,0.3,1.0,10429.740170695226,24,0.08231600001454353,0.999179291075429,0.8718926670700697,0.8750693196480526,False,True,502,1000,0.2
1324,RBSA,1000,2,0.3,1.0,5465.918052245124,28,0.6912220120429993,0.9997895588405111,0.6963972278582338,0.7008775805208758,False,True,502,1000,0.2
1325,RANDOM,1000,2,0.3,1.0,101798.37982105825,0,0.1772339940071106,0.9613369055252219,2.4142283554953776,2.466833999687346,False,True,502,1000,0.2
1326,MMEA-QR,1000,2,0.3,1.0,33590.738333878406,50,0.2994439899921417,0.9993460998934448,1.674377705130008,1.6799418732781142,False,True,502,1000,0.2
1327,FAST-LTS,1000,2,0.3,1.0,4899.877629106475,24,0.08319799974560738,0.9999974893680842,0.6109818941762292,0.6111996250432762,False,True,502,1000,0.2
1328,RBSA,1000,2,0.3,1.0,26593.394625734407,14,0.689873993396759,0.6170375609813061,1.4725173396261608,1.9217994067248942,False,True,502,1000,0.2
1329,RANDOM,1000,2,0.3,1.0,217410.0954827079,0,0.14080700278282166,0.9996868210795858,3.096860938439565,3.125455131155685,False,True,502,1000,0.2
1330,MMEA-QR,1000,2,0.3,1.0,67611.31466670908,50,0.3009989857673645,0.9995885702410364,4.123026110992624,4.125566848809097,False,True,502,1000,0.2
1331,FAST-LTS,1000,2,0.3,1.0,9560.32923984517,16,0.0796119999140501,0.9999905438483174,0.42910110328011913,0.4295550061916535,False,True,502,1000,0.2
1332,RBSA,1000,2,0.3,1.0,6787.845332310444,7,0.6979420185089111,0.9969961713972344,0.12816462889573746,0.1690999938114853,False,True,502,1000,0.2
1333,RANDOM,1000,2,0.3,1.0,182238.11500667804,0,0.17967499792575836,0.9986775128918982,6.1911898206955875,6.210860369604896,False,True,502,1000,0.2
1334,MMEA-QR,1000,2,0.3,1.0,52074.9896172504,50,0.2671310007572174,0.9999741090478966,4.110177924928798,4.11172619224558,False,True,502,1000,0.2
1335,FAST-LTS,1000,2,0.3,1.0,5448.087555028118,18,0.08089799992740154,0.9999311134278449,1.5865392473237911,1.5868210673148182,False,True,502,1000,0.2
1336,RBSA,1000,2,0.3,1.0,12947.360042974251,28,0.6925250291824341,0.9878091280487683,1.656108326867221,1.7277249007989515,False,True,502,1000,0.2
1337,RANDOM,1000,2,0.3,1.0,142334.5448144697,0,0.17924299836158752,0.9992935759827555,0.7067097841646304,0.7371952577262548,False,True,502,1000,0.2
1338,MMEA-QR,1000,2,0.3,1.0,39711.88242209829,50,0.30842000246047974,0.9999478230128477,0.9685390224817552,0.9691726017987613,False,True,502,1000,0.2
1339,FAST-LTS,1000,2,0.3,1.0,7969.03551399815,27,0.07708299905061722,0.9990792562679248,1.6795639227055044,1.6807216943431034,False,True,502,1000,0.2
1340,RBSA,1000,2,0.3,1.0,29755.619613705352,14,0.693926990032196,-0.44697882459062566,2.5879358699743134,3.3653280907713894,False,True,502,1000,0.2
1341,RANDOM,1000,2,0.3,1.0,362716.3780273346,0,0.17921200394630432,0.9792147891607718,2.4501890196924263,2.4966764334598124,False,True,502,1000,0.2
1342,MMEA-QR,1000,2,0.3,1.0,44121.865911559406,50,0.29796499013900757,0.9976611346668767,1.941001853792753,1.9441017246178955,False,True,502,1000,0.2
1343,FAST-LTS,1000,2,0.3,1.0,6245.1284957813505,13,0.07407799921929836,0.9954317483159117,0.3182769491712393,0.34692510649355296,False,True,502,1000,0.2
1344,RBSA,1000,2,0.3,1.0,15871.888280194002,35,0.6941540241241455,0.9570385670871644,2.267810538072431,2.333809368326092,False,True,502,1000,0.2
1345,RANDOM,1000,2,0.3,1.0,250335.7695409431,0,0.17943599820137024,0.9739574691914339,1.4789809737836388,1.5549535192654167,False,True,502,1000,0.2
1346,MMEA-QR,1000,2,0.3,1.0,42105.46216353361,50,0.29929500818252563,0.9959192104597767,0.0021444020754255166,0.13567664415792186,False,True,502,1000,0.2
1347,FAST-LTS,1000,2,0.3,1.0,4767.881502392695,28,0.0871999990195036,0.9999910204876468,0.050041320309582665,0.0550090965434507,False,True,502,1000,0.2
1348,RBSA,1000,2,0.3,1.0,38663.517709840584,0,0.6887329816818237,0.1906152988555888,1.2570622766159105,2.3190525913619986,False,True,502,1000,0.2
1349,RANDOM,1000,2,0.3,1.0,74226.83450381836,0,0.17006200551986694,0.9813492249192778,1.659622483062283,1.70205534252246,False,True,502,1000,0.2
1350,MMEA-QR,1000,2,0.3,1.0,24140.376993390073,50,0.29857900738716125,0.9959466878268315,0.5981922204017361,0.6155573868627068,False,True,502,1000,0.2
1351,FAST-LTS,1000,2,0.3,1.0,1234.8144456428465,16,0.07804900035262108,0.9999859266169258,0.14788737175354255,0.15046804608514514,False,True,502,1000,0.2
1352,RBSA,1000,2,0.3,1.0,12637.853780820045,0,0.6657270193099976,0.4927545891291847,1.8010577582237643,2.2010775680583685,False,True,502,1000,0.2
1353,RANDOM,1000,2,0.3,1.0,56629.46035567159,0,0.1791280061006546,0.9978486837341956,1.4199372352988564,1.4363560948433174,False,True,502,1000,0.2
1354,MMEA-QR,1000,2,0.3,1.0,26007.0366726655,50,0.29655998945236206,0.9997216594562197,1.2102166599102226,1.213811628802772,False,True,502,1000,0.2
1355,FAST-LTS,1000,2,0.3,1.0,4789.141107502357,24,0.0845780000090599,0.9999753339701384,1.028633421384621,1.0315714109923946,False,True,502,1000,0.2
1356,RBSA,1000,2,0.3,1.0,1634.9863236978717,35,0.7011010050773621,0.9999474622438479,0.9152603814832748,0.9154471391245421,False,True,502,1000,0.2
1357,RANDOM,1000,2,0.3,1.0,45235.91501965681,0,0.18067200481891632,0.9780007712008575,1.9512295037882967,1.990376320787425,False,True,502,1000,0.2
