idx,cnt,rss,step
8,345.0,1830.7920658125715,8.0
9,345.0,1830.7920658125706,9.0
0,346.0,17873.516088818626,0.0
1,346.0,5986.003794462375,1.0
2,346.0,3623.0497373588237,2.0
3,346.0,3110.0113063023696,3.0
4,346.0,2777.63476009801,4.0
5,346.0,2616.215480428252,5.0
6,346.0,2557.0616001445314,6.0
7,346.0,2489.7965445852246,7.0
8,346.0,2489.796544585226,8.0
0,347.0,23904.30300457916,0.0
1,347.0,11358.696810653297,1.0
2,347.0,6736.449495607478,2.0
3,347.0,3786.375311166464,3.0
4,347.0,2619.5735836293616,4.0
5,347.0,2384.1536116301063,5.0
6,347.0,2318.1912988664158,6.0
7,347.0,2318.1912988664167,7.0
0,348.0,10103.15057266419,0.0
1,348.0,7301.189464733535,1.0
2,348.0,5096.806030269081,2.0
3,348.0,3927.2804606280843,3.0
4,348.0,3427.502725702895,4.0
5,348.0,2811.0531130098793,5.0
6,348.0,2675.3041022898965,6.0
7,348.0,2606.7467878649645,7.0
8,348.0,2532.2248395693728,8.0
9,348.0,2500.54930686106,9.0
10,348.0,2476.521383514527,10.0
11,348.0,2476.5213835145278,11.0
0,349.0,8059.162113340316,0.0
1,349.0,4014.5011136841795,1.0
2,349.0,3027.168208197578,2.0
3,349.0,2607.4501526261884,3.0
4,349.0,2291.924987025583,4.0
5,349.0,2115.840588831337,5.0
6,349.0,2103.2918582330144,6.0
7,349.0,2103.291858233014,7.0
0,350.0,9822.262925608353,0.0
1,350.0,5621.534088596343,1.0
2,350.0,4465.999169678168,2.0
3,350.0,3739.8169583887375,3.0
4,350.0,3158.0579623240933,4.0
5,350.0,2730.293099618949,5.0
6,350.0,2510.369945709742,6.0
7,350.0,2295.5300134782146,7.0
8,350.0,2206.885817694646,8.0
9,350.0,2063.798245331941,9.0
10,350.0,2012.8952546004377,10.0
11,350.0,2003.4696605727324,11.0
12,350.0,2003.4696605727331,12.0
0,351.0,9973.490784167763,0.0
1,351.0,3941.695967723027,1.0
2,351.0,2819.5916584601646,2.0
3,351.0,2458.9966576496095,3.0
4,351.0,2326.4759109593515,4.0
5,351.0,2299.621765628074,5.0
6,351.0,2242.104828218949,6.0
7,351.0,2138.893257455632,7.0
8,351.0,2117.7208165903844,8.0
9,351.0,2001.6676494117892,9.0
10,351.0,1929.954749387791,10.0
11,351.0,1918.4597410097379,11.0
12,351.0,1886.032301076122,12.0
13,351.0,1886.032301076123,13.0
0,352.0,5288.369125345698,0.0
1,352.0,3830.170830973944,1.0
2,352.0,3215.3618063477156,2.0
3,352.0,2847.685024800371,3.0
4,352.0,2720.866257637107,4.0
5,352.0,2681.12627620886,5.0
6,352.0,2657.597378540363,6.0
7,352.0,2592.2992951026677,7.0
8,352.0,2377.72132501482,8.0
9,352.0,2154.821189706327,9.0
10,352.0,2048.7068614830964,10.0
11,352.0,2037.3193594242323,11.0
12,352.0,2013.3173609159487,12.0
13,352.0,1968.3871122028877,13.0
14,352.0,1948.1517124961033,14.0
15,352.0,1931.7360552242528,15.0
16,352.0,1931.7360552242526,16.0
0,353.0,7243.532149555621,0.0
1,353.0,4421.901747495757,1.0
2,353.0,2864.6002605886997,2.0
3,353.0,2641.8527959526173,3.0
4,353.0,2607.7189819593673,4.0
5,353.0,2572.3764444052463,5.0
6,353.0,2572.376444405245,6.0
0,354.0,6923.559231962905,0.0
1,354.0,5374.5092751385955,1.0
2,354.0,4642.818262845461,2.0
3,354.0,4001.814572752069,3.0
4,354.0,3114.1638168169134,4.0
5,354.0,2390.702909318195,5.0
6,354.0,2098.2100897215682,6.0
7,354.0,2027.6507903956347,7.0
8,354.0,1960.4014232030108,8.0
9,354.0,1955.4332005119288,9.0
10,354.0,1955.43320051193,10.0
0,355.0,9064.918661682152,0.0
1,355.0,4465.697625993913,1.0
2,355.0,3535.0710293754546,2.0
3,355.0,2943.43727261026,3.0
4,355.0,2742.267666617888,4.0
5,355.0,2510.7473517049384,5.0
6,355.0,2225.2429441424297,6.0
7,355.0,2086.0198648479272,7.0
8,355.0,2077.75109240596,8.0
9,355.0,2077.7510924059607,9.0
0,356.0,9513.991485605859,0.0
1,356.0,5555.650110388878,1.0
2,356.0,3904.0177859591763,2.0
3,356.0,2792.2458016192495,3.0
4,356.0,2430.3134097985026,4.0
5,356.0,2079.4351386956932,5.0
6,356.0,2054.90176708686,6.0
7,356.0,2013.7043176664238,7.0
8,356.0,1960.0771246053237,8.0
9,356.0,1953.724912856519,9.0
10,356.0,1953.7249128565181,10.0
0,357.0,11716.626230861957,0.0
1,357.0,5240.878270140191,1.0
2,357.0,3991.6605143433985,2.0
3,357.0,3562.51889807984,3.0
4,357.0,2951.5520097432777,4.0
5,357.0,2741.839191946976,5.0
6,357.0,2420.714008288897,6.0
7,357.0,2250.2814373886354,7.0
8,357.0,2223.2659901816824,8.0
9,357.0,2223.265990181683,9.0
0,358.0,18395.552852352237,0.0
1,358.0,7975.812477790127,1.0
2,358.0,5357.196879807598,2.0
3,358.0,4111.191021951075,3.0
4,358.0,3621.424701577102,4.0
5,358.0,3061.5623950300824,5.0
6,358.0,2429.8830263269697,6.0
7,358.0,2300.7636865284103,7.0
8,358.0,2300.7636865284103,8.0
0,359.0,6450.741588081655,0.0
1,359.0,4113.952015151362,1.0
2,359.0,3697.040202421598,2.0
3,359.0,3459.1001232836215,3.0
4,359.0,3116.786952315147,4.0
5,359.0,2746.013586426099,5.0
6,359.0,2631.5925146606596,6.0
7,359.0,2377.72132501482,7.0
8,359.0,2154.821189706327,8.0
9,359.0,2048.7068614830964,9.0
10,359.0,2037.3193594242323,10.0
11,359.0,2013.3173609159487,11.0
12,359.0,1968.3871122028877,12.0
13,359.0,1948.1517124961033,13.0
14,359.0,1931.7360552242528,14.0
15,359.0,1931.7360552242526,15.0
0,360.0,19919.109393371422,0.0
1,360.0,10755.546814405825,1.0
2,360.0,7193.532492576671,2.0
3,360.0,3621.8779081475873,3.0
4,360.0,2536.3029834370836,4.0
5,360.0,2202.801385833519,5.0
6,360.0,2202.801385833519,6.0
0,361.0,39593.18900471528,0.0
1,361.0,17281.778961115222,1.0
2,361.0,8287.332244493162,2.0
3,361.0,4954.94480571506,3.0
4,361.0,3481.9392590516118,4.0
5,361.0,2572.8145202105898,5.0
6,361.0,2068.198026731188,6.0
7,361.0,2016.0517689446342,7.0
8,361.0,1945.067897587009,8.0
9,361.0,1945.0678975870082,9.0
0,362.0,42778.5035284019,0.0
1,362.0,7406.015850807256,1.0
2,362.0,2914.8368200357377,2.0
3,362.0,2215.5372126353504,3.0
4,362.0,2162.0544205820106,4.0
5,362.0,2101.636678236482,5.0
6,362.0,2079.9244065613643,6.0
7,362.0,2079.924406561365,7.0
0,363.0,24774.578678464582,0.0
1,363.0,9427.024255895976,1.0
2,363.0,6259.423256420283,2.0
3,363.0,4673.500633226327,3.0
4,363.0,3870.2938986720087,4.0
5,363.0,2977.677606060316,5.0
6,363.0,2514.1966959037604,6.0
7,363.0,2333.6891301358432,7.0
8,363.0,2289.986935212869,8.0
9,363.0,2289.9869352128703,9.0
0,364.0,18523.53924108697,0.0
1,364.0,5346.762638604738,1.0
2,364.0,3081.3770075742577,2.0
3,364.0,2479.239629890333,3.0
4,364.0,2241.1702261948985,4.0
5,364.0,2093.1633900133124,5.0
6,364.0,2016.751887891886,6.0
7,364.0,1978.7776604659164,7.0
8,364.0,1962.4541347067277,8.0
9,364.0,1962.454134706728,9.0
0,365.0,46142.75108244774,0.0
1,365.0,17951.75054565151,1.0
2,365.0,11923.1529179952,2.0
3,365.0,6726.917872891083,3.0
4,365.0,3893.1970136600694,4.0
5,365.0,3336.9312920551374,5.0
6,365.0,2735.43550580841,6.0
7,365.0,2206.765754964967,7.0
8,365.0,2003.0774352792293,8.0
9,365.0,1979.2547610051104,9.0
10,365.0,1979.2547610051108,10.0
0,366.0,11076.760495362298,0.0
1,366.0,5585.480380173597,1.0
2,366.0,4398.621027822852,2.0
3,366.0,3845.9256460053393,3.0
4,366.0,3403.207733051045,4.0
5,366.0,2980.0533281261046,5.0
6,366.0,2641.6185438075613,6.0
7,366.0,2416.857249922836,7.0
8,366.0,2280.9720454942785,8.0
9,366.0,2202.7006158832924,9.0
10,366.0,2146.153224870745,10.0
11,366.0,2084.996127180605,11.0
12,366.0,2034.8255938810898,12.0
13,366.0,1942.2674735206426,13.0
14,366.0,1837.2807574887065,14.0
15,366.0,1809.672163103273,15.0
16,366.0,1809.672163103273,16.0
0,367.0,5488.642542078113,0.0
1,367.0,4182.6814325621335,1.0
2,367.0,3344.211207180822,2.0
3,367.0,2773.2796348674815,3.0
4,367.0,2443.8182331704497,4.0
5,367.0,2291.87884738507,5.0
6,367.0,2143.975463683091,6.0
7,367.0,2048.7068614830973,7.0
8,367.0,2037.3193594242323,8.0
9,367.0,2013.3173609159487,9.0
10,367.0,1968.3871122028877,10.0
11,367.0,1948.1517124961033,11.0
12,367.0,1931.7360552242528,12.0
13,367.0,1931.7360552242526,13.0
0,368.0,27145.59110629739,0.0
1,368.0,11152.931519525493,1.0
2,368.0,7211.301077994723,2.0
3,368.0,5506.517128916905,3.0
4,368.0,4772.790935277026,4.0
5,368.0,4478.415226640279,5.0
6,368.0,3916.9763554714436,6.0
7,368.0,2890.592934092455,7.0
8,368.0,2465.278837898317,8.0
9,368.0,2173.0808541211827,9.0
10,368.0,1955.7809896758956,10.0
11,368.0,1910.2880766393425,11.0
12,368.0,1910.2880766393428,12.0
0,369.0,9077.31181559704,0.0
1,369.0,3677.0174634886353,1.0
2,369.0,3245.213830382026,2.0
3,369.0,3186.7623970661784,3.0
4,369.0,3159.535933000091,4.0
5,369.0,2774.4591822463776,5.0
6,369.0,2485.6744574581635,6.0
7,369.0,2426.356176624296,7.0
8,369.0,2426.3561766242965,8.0
0,370.0,8001.532736546388,0.0
1,370.0,3824.9964948562906,1.0
2,370.0,3185.4679900128253,2.0
3,370.0,2882.3748422424405,3.0
4,370.0,2781.138180805517,4.0
5,370.0,2629.822189649351,5.0
6,370.0,2555.749196524865,6.0
7,370.0,2555.7491965248637,7.0
0,371.0,32279.39873994256,0.0
1,371.0,13481.577460468532,1.0
2,371.0,9821.12225505091,2.0
3,371.0,7345.0653902259855,3.0
4,371.0,5605.254002751832,4.0
5,371.0,4494.341617320379,5.0
6,371.0,3886.653603795805,6.0
7,371.0,3120.8650311402694,7.0
8,371.0,2738.047545053058,8.0
9,371.0,2675.328526631465,9.0
10,371.0,2675.328526631465,10.0
0,372.0,14183.24782383238,0.0
1,372.0,4081.570071501575,1.0
2,372.0,2556.432774338898,2.0
3,372.0,2166.4069470160875,3.0
4,372.0,2132.2983323334147,4.0
5,372.0,2036.072183902589,5.0
6,372.0,1979.5077812009113,6.0
7,372.0,1979.5077812009133,7.0
0,373.0,20813.501704070575,0.0
1,373.0,6745.873098129257,1.0
2,373.0,4255.678332928504,2.0
3,373.0,3433.1990875656447,3.0
4,373.0,2722.8556958333443,4.0
5,373.0,2411.780871818012,5.0
6,373.0,2091.7169534819436,6.0
7,373.0,1969.3661928290694,7.0
8,373.0,1953.1308773814887,8.0
9,373.0,1953.1308773814887,9.0
0,374.0,9021.845326466717,0.0
1,374.0,6175.343855864577,1.0
2,374.0,4431.333295580766,2.0
3,374.0,3085.2850357160405,3.0
4,374.0,2682.1996810824294,4.0
5,374.0,2257.1806902066223,5.0
6,374.0,2072.6703990382057,6.0
7,374.0,2023.7912224773916,7.0
8,374.0,2023.791222477393,8.0
0,375.0,5912.097382131671,0.0
1,375.0,4825.742068473438,1.0
2,375.0,3930.3365087529523,2.0
3,375.0,2680.3811381009723,3.0
4,375.0,2499.534849054986,4.0
5,375.0,2367.858931781399,5.0
6,375.0,2059.627804467994,6.0
7,375.0,1944.7370438677422,7.0
8,375.0,1910.2880766393407,8.0
9,375.0,1910.2880766393428,9.0
0,376.0,12304.159754755185,0.0
1,376.0,5832.18750882091,1.0
2,376.0,4053.7280903486367,2.0
3,376.0,3273.6895622812012,3.0
4,376.0,2680.7765073932087,4.0
5,376.0,2526.159482345609,5.0
6,376.0,2432.893909511799,6.0
7,376.0,2360.8405506064564,7.0
8,376.0,2238.041334434262,8.0
9,376.0,2180.727156792027,9.0
10,376.0,2161.5886927994848,10.0
11,376.0,2161.5886927994866,11.0
0,377.0,4621.535603394196,0.0
1,377.0,3348.268626373988,1.0
2,377.0,2645.026858021258,2.0
3,377.0,2515.7623979953746,3.0
4,377.0,2416.6920679839936,4.0
5,377.0,2363.6733888920044,5.0
6,377.0,2300.7761360144686,6.0
7,377.0,2300.7761360144696,7.0
0,378.0,10460.756151163678,0.0
1,378.0,4477.12853848409,1.0
2,378.0,3318.316661306063,2.0
3,378.0,3105.646712930203,3.0
4,378.0,2962.066403770429,4.0
5,378.0,2590.85849884034,5.0
6,378.0,2310.2594917109645,6.0
7,378.0,2220.158256767014,7.0
8,378.0,2220.158256767012,8.0
0,379.0,21002.694867069647,0.0
1,379.0,10049.645706488267,1.0
2,379.0,6605.338620875027,2.0
3,379.0,4127.844674221633,3.0
4,379.0,3261.662157240728,4.0
5,379.0,2879.998933268659,5.0
6,379.0,2871.3728017374247,6.0
7,379.0,2871.3728017374237,7.0
0,380.0,12022.154414638006,0.0
1,380.0,5717.18742706223,1.0
2,380.0,3277.37097779124,2.0
3,380.0,3084.716914855221,3.0
4,380.0,2727.9260692647363,4.0
5,380.0,2411.9621301239076,5.0
6,380.0,2223.4675909110206,6.0
7,380.0,2139.019018276106,7.0
8,380.0,2019.842557759825,8.0
9,380.0,1964.141208816154,9.0
10,380.0,1912.8454330323793,10.0
11,380.0,1900.4313229525724,11.0
12,380.0,1900.4313229525712,12.0
0,381.0,20551.616943283454,0.0
1,381.0,9050.944939517698,1.0
2,381.0,7892.220691252592,2.0
3,381.0,7082.418531695768,3.0
4,381.0,5552.932786413766,4.0
5,381.0,4248.4144117494025,5.0
6,381.0,3229.3739818746126,6.0
7,381.0,2654.9534611638073,7.0
8,381.0,2522.9696213307993,8.0
9,381.0,2450.2937438540353,9.0
10,381.0,2133.647793049873,10.0
11,381.0,1971.574490043261,11.0
12,381.0,1971.574490043262,12.0
0,382.0,24037.12097141548,0.0
1,382.0,8565.868207792424,1.0
2,382.0,6367.073202361448,2.0
3,382.0,6013.033080020542,3.0
4,382.0,5259.352956685248,4.0
5,382.0,4686.087021179995,5.0
6,382.0,3864.6875535559598,6.0
7,382.0,3400.857778528516,7.0
8,382.0,3146.7935487231616,8.0
9,382.0,2641.735388451322,9.0
10,382.0,2449.11245889818,10.0
11,382.0,2331.159347976367,11.0
12,382.0,2233.1202615532693,12.0
13,382.0,2069.1205752314995,13.0
14,382.0,1968.5579895288731,14.0
15,382.0,1955.4332005119295,15.0
16,382.0,1955.43320051193,16.0
0,383.0,9962.615565107491,0.0
1,383.0,5707.914562769304,1.0
2,383.0,3562.545767891229,2.0
3,383.0,3027.780477946231,3.0
4,383.0,2728.245009564135,4.0
5,383.0,2638.371288481053,5.0
6,383.0,2612.0656942144574,6.0
7,383.0,2612.065694214457,7.0
0,384.0,26395.164880309843,0.0
1,384.0,6088.040232247406,1.0
2,384.0,4976.546480727841,2.0
3,384.0,4686.586891095328,3.0
4,384.0,4036.606895735957,4.0
5,384.0,3141.9492400825284,5.0
6,384.0,2490.049724480323,6.0
7,384.0,2282.298862842027,7.0
8,384.0,2204.118957756134,8.0
9,384.0,2059.0537034914514,9.0
10,384.0,1994.431775991679,10.0
11,384.0,1933.498572071266,11.0
12,384.0,1892.2385651165262,12.0
13,384.0,1892.238565116526,13.0
0,385.0,19884.01790812363,0.0
1,385.0,10762.223733169132,1.0
2,385.0,8137.122667281054,2.0
3,385.0,7634.906770364056,3.0
4,385.0,6357.060827984939,4.0
5,385.0,4953.88266965434,5.0
6,385.0,4240.065874544185,6.0
7,385.0,3446.718030717438,7.0
8,385.0,3023.355938069026,8.0
9,385.0,2913.598522290099,9.0
10,385.0,2754.248821471217,10.0
11,385.0,2723.6836404818546,11.0
12,385.0,2723.6836404818537,12.0
0,386.0,50903.195917773155,0.0
1,386.0,13397.67992637951,1.0
2,386.0,4549.919348085192,2.0
3,386.0,3536.1789906165477,3.0
4,386.0,2580.792517856098,4.0
5,386.0,2443.8235393456366,5.0
6,386.0,2267.994111800814,6.0
7,386.0,2096.596053754058,7.0
8,386.0,2019.3897844062828,8.0
9,386.0,1913.2956502540549,9.0
10,386.0,1847.5369513582523,10.0
11,386.0,1835.8334633872048,11.0
12,386.0,1835.8334633872055,12.0
0,387.0,4187.426540334429,0.0
1,387.0,2734.07397144797,1.0
2,387.0,2165.7962950014794,2.0
3,387.0,1940.7655336612836,3.0
4,387.0,1855.9263200211708,4.0
5,387.0,1849.7642372628327,5.0
6,387.0,1849.764237262833,6.0
0,388.0,20227.85651558859,0.0
1,388.0,7058.925294152172,1.0
2,388.0,3114.4496753564604,2.0
3,388.0,2401.4648109017007,3.0
4,388.0,1947.8883533714406,4.0
5,388.0,1907.899655277435,5.0
6,388.0,1907.8996552774352,6.0
0,389.0,9542.001211625877,0.0
1,389.0,5179.888691401632,1.0
2,389.0,3660.9494010007634,2.0
3,389.0,2638.0897648556775,3.0
4,389.0,2268.792503192857,4.0
5,389.0,2118.46828092138,5.0
6,389.0,2050.4166169174796,6.0
7,389.0,2050.4166169174796,7.0
0,390.0,11238.708218321333,0.0
1,390.0,7080.382764431799,1.0
2,390.0,5707.7581950517215,2.0
3,390.0,3222.0232720722815,3.0
4,390.0,2079.9238672153574,4.0
5,390.0,1917.108672553268,5.0
6,390.0,1817.257024205335,6.0
7,390.0,1817.2570242053337,7.0
0,391.0,8292.713428126277,0.0
1,391.0,5064.668117732896,1.0
2,391.0,4182.484958713271,2.0
3,391.0,3393.506082817134,3.0
4,391.0,3013.2320874836987,4.0
5,391.0,2774.973105238084,5.0
6,391.0,2681.3782230870893,6.0
7,391.0,2646.204615673828,7.0
8,391.0,2569.5499044574867,8.0
9,391.0,2547.829722513405,9.0
10,391.0,2547.829722513405,10.0
0,392.0,27957.58102820651,0.0
1,392.0,13902.258116496667,1.0
2,392.0,11438.948191535235,2.0
3,392.0,8360.489856021963,3.0
4,392.0,5390.963705661614,4.0
5,392.0,4227.121703825527,5.0
6,392.0,3682.503064321877,6.0
7,392.0,3400.278239733569,7.0
8,392.0,3123.416118774951,8.0
9,392.0,2955.8634607352174,9.0
10,392.0,2847.446965536115,10.0
11,392.0,2745.855271027116,11.0
12,392.0,2718.428870231601,12.0
13,392.0,2718.4288702316003,13.0
0,393.0,13182.886661964541,0.0
1,393.0,6543.622144588937,1.0
2,393.0,4450.921302232205,2.0
3,393.0,3620.6921011313634,3.0
4,393.0,3461.3668497696685,4.0
5,393.0,3086.626476887249,5.0
6,393.0,3048.3446596330655,6.0
7,393.0,2879.949773508962,7.0
8,393.0,2840.9151403605792,8.0
9,393.0,2670.404485906875,9.0
10,393.0,2552.811849163395,10.0
11,393.0,2258.2894351795744,11.0
12,393.0,2127.712137216269,12.0
13,393.0,2082.3754081137545,13.0
14,393.0,2070.2263950148918,14.0
15,393.0,2061.354707663059,15.0
16,393.0,2061.354707663059,16.0
0,394.0,9041.612817817662,0.0
1,394.0,7399.799648955014,1.0
2,394.0,6572.384021140328,2.0
3,394.0,6246.81085261025,3.0
4,394.0,5829.774762290739,4.0
5,394.0,5398.409685264062,5.0
6,394.0,4724.204308029221,6.0
7,394.0,4039.2636598342647,7.0
8,394.0,3844.8714357184476,8.0
9,394.0,3741.104482500797,9.0
10,394.0,3705.892662391786,10.0
11,394.0,3664.3291362410732,11.0
12,394.0,3480.876597116089,12.0
13,394.0,3154.743172420997,13.0
14,394.0,2399.4125735590083,14.0
15,394.0,2151.108156701157,15.0
16,394.0,1968.7059517262437,16.0
17,394.0,1806.07074698586,17.0
18,394.0,1806.0707469858612,18.0
0,395.0,8931.966444807775,0.0
1,395.0,3605.104390654006,1.0
2,395.0,2703.5267102068537,2.0
3,395.0,2612.1804465045057,3.0
4,395.0,2594.33778586024,4.0
5,395.0,2528.546327731629,5.0
6,395.0,2457.550486517408,6.0
7,395.0,2457.5504865174094,7.0
0,396.0,7545.70864893054,0.0
1,396.0,3593.8435562926875,1.0
2,396.0,3124.5794484373046,2.0
3,396.0,2963.552851378653,3.0
4,396.0,2752.9083500252,4.0
5,396.0,2518.010108621166,5.0
6,396.0,2374.970598393142,6.0
7,396.0,2350.054598474387,7.0
8,396.0,2325.342321702539,8.0
9,396.0,2238.7421272612087,9.0
10,396.0,2196.7851805745067,10.0
11,396.0,2196.7851805745076,11.0
0,397.0,12972.45254814871,0.0
1,397.0,5376.468717428954,1.0
2,397.0,3575.4309183999276,2.0
3,397.0,2867.991840165839,3.0
4,397.0,2467.2220610035174,4.0
5,397.0,2203.833329020377,5.0
6,397.0,2001.668617367136,6.0
7,397.0,1924.8795902525324,7.0
8,397.0,1924.879590252532,8.0
0,398.0,43150.33216269747,0.0
1,398.0,27641.851062216483,1.0
2,398.0,15934.570881710359,2.0
3,398.0,8544.857379095645,3.0
4,398.0,5059.460772819906,4.0
5,398.0,4201.752542253639,5.0
6,398.0,3665.0771034157924,6.0
7,398.0,3156.7609979308613,7.0
8,398.0,2964.7236071720513,8.0
9,398.0,2878.1503112009423,9.0
10,398.0,2663.6659240409713,10.0
11,398.0,2609.820443616034,11.0
12,398.0,2585.5314208992518,12.0
13,398.0,2461.894715125257,13.0
14,398.0,2426.3561766242974,14.0
15,398.0,2426.3561766242965,15.0
0,399.0,29748.428590755477,0.0
1,399.0,10118.718649477581,1.0
2,399.0,6394.511267316498,2.0
3,399.0,4572.5467360142675,3.0
4,399.0,3763.863136484592,4.0
5,399.0,3462.824310076102,5.0
6,399.0,3121.4678482644704,6.0
7,399.0,2830.4895543100115,7.0
8,399.0,2761.2354508001945,8.0
9,399.0,2742.062434705421,9.0
10,399.0,2742.06243470542,10.0
0,400.0,7836.087746221786,0.0
1,400.0,4055.203414699239,1.0
2,400.0,2955.5894901223405,2.0
3,400.0,2671.8614894916673,3.0
4,400.0,2535.0166998428176,4.0
5,400.0,2339.5978447754565,5.0
6,400.0,2256.578441050135,6.0
7,400.0,2244.903686594505,7.0
8,400.0,2230.5140227236916,8.0
9,400.0,2230.5140227236916,9.0
0,401.0,10791.702678265883,0.0
1,401.0,5205.787053544434,1.0
2,401.0,3710.317807301957,2.0
3,401.0,3281.579622641422,3.0
4,401.0,3058.6400798491095,4.0
5,401.0,2926.7193404919653,5.0
6,401.0,2757.7257397873855,6.0
7,401.0,2705.7994864297016,7.0
8,401.0,2687.210794268633,8.0
9,401.0,2629.58070767272,9.0
10,401.0,2612.9374816559393,10.0
11,401.0,2612.9374816559402,11.0
0,402.0,21802.60015650536,0.0
1,402.0,14272.484450937254,1.0
2,402.0,8934.52023555585,2.0
3,402.0,5966.65132575422,3.0
4,402.0,3955.451008374024,4.0
5,402.0,3158.7312583520916,5.0
6,402.0,2732.4813927180035,6.0
7,402.0,2433.2751060377186,7.0
8,402.0,2267.0961803697674,8.0
9,402.0,2124.5262152130426,9.0
10,402.0,2066.372987324754,10.0
11,402.0,2054.49094157921,11.0
12,402.0,2044.0474463072912,12.0
13,402.0,2002.4419079536265,13.0
14,402.0,1964.075062202939,14.0
15,402.0,1948.1517124961042,15.0
16,402.0,1931.7360552242528,16.0
17,402.0,1931.7360552242526,17.0
0,403.0,12761.432068515209,0.0
1,403.0,6855.975507685324,1.0
2,403.0,3724.67352336793,2.0
3,403.0,3043.690164815407,3.0
4,403.0,2626.1397281602067,4.0
5,403.0,2327.3728399002666,5.0
6,403.0,2161.630164425438,6.0
7,403.0,1966.0319583069252,7.0
8,403.0,1861.9847215024365,8.0
9,403.0,1849.7177520664552,9.0
10,403.0,1849.7177520664566,10.0
0,404.0,4684.1315550650625,0.0
1,404.0,4328.3596974380325,1.0
2,404.0,3804.5654746101127,2.0
3,404.0,2904.596678619579,3.0
4,404.0,2432.4361727165874,4.0
5,404.0,2330.47093555679,5.0
6,404.0,2272.566400906843,6.0
7,404.0,2254.275405216418,7.0
8,404.0,2201.9229998736396,8.0
9,404.0,2160.65730679462,9.0
10,404.0,2105.238151765105,10.0
11,404.0,2039.0855465060993,11.0
12,404.0,2026.8911811852154,12.0
13,404.0,2026.8911811852154,13.0
0,405.0,10768.104887200227,0.0
1,405.0,7278.381913730771,1.0
2,405.0,4689.198263170185,2.0
3,405.0,3340.935774603043,3.0
4,405.0,3022.7678585370263,4.0
5,405.0,2837.147209267535,5.0
6,405.0,2699.110466774154,6.0
7,405.0,2657.978511632429,7.0
8,405.0,2554.0890761623627,8.0
9,405.0,2466.4244100853703,9.0
10,405.0,2298.2174490519615,10.0
11,405.0,2154.6455114637283,11.0
12,405.0,2065.7024892850427,12.0
13,405.0,1909.8846725695555,13.0
14,405.0,1883.6285315469243,14.0
15,405.0,1883.6285315469256,15.0
0,406.0,12216.40692865947,0.0
1,406.0,4196.491272257183,1.0
2,406.0,3201.69235539888,2.0
3,406.0,2664.5443578524646,3.0
4,406.0,2339.554779003244,4.0
5,406.0,2307.3163418159065,5.0
6,406.0,2307.3163418159083,6.0
0,407.0,9286.65385601723,0.0
1,407.0,3919.949114138237,1.0
2,407.0,2544.024073938727,2.0
3,407.0,2329.030155879697,3.0
4,407.0,2267.1928464891416,4.0
5,407.0,2178.978463258924,5.0
6,407.0,2128.6191655821885,6.0
7,407.0,2108.617876386994,7.0
8,407.0,2108.6178763869934,8.0
0,408.0,25536.772864889233,0.0
1,408.0,10767.737406522352,1.0
2,408.0,5180.496502190899,2.0
3,408.0,3150.7071064673296,3.0
4,408.0,2756.8539827571517,4.0
5,408.0,2457.2129868056654,5.0
6,408.0,2346.8735599075617,6.0
7,408.0,2240.7194079753635,7.0
8,408.0,2125.023603396111,8.0
9,408.0,2094.6448171286875,9.0
10,408.0,2094.644817128689,10.0
0,409.0,22392.78564420972,0.0
1,409.0,9440.559781490652,1.0
2,409.0,4985.682196564752,2.0
3,409.0,3593.298968356472,3.0
4,409.0,2557.1810110590795,4.0
5,409.0,2355.7224443774717,5.0
6,409.0,2170.979439763571,6.0
7,409.0,2003.8273805173274,7.0
8,409.0,1960.459763604504,8.0
9,409.0,1908.868234370831,9.0
10,409.0,1869.3309234770059,10.0
11,409.0,1869.3309234770056,11.0
0,410.0,19324.037054522138,0.0
1,410.0,6502.043055609432,1.0
2,410.0,3899.2682019057834,2.0
3,410.0,2987.307105823099,3.0
4,410.0,2548.384966853701,4.0
5,410.0,2482.132095735337,5.0
6,410.0,2482.1320957353364,6.0
0,411.0,15964.70883524585,0.0
1,411.0,9742.61357656976,1.0
2,411.0,8159.978176238357,2.0
3,411.0,6428.7702588350785,3.0
4,411.0,4022.179626407579,4.0
5,411.0,2623.113661400418,5.0
6,411.0,2271.3599171174083,6.0
7,411.0,2079.523820496452,7.0
8,411.0,2035.9226738185264,8.0
9,411.0,2022.4480055293088,9.0
10,411.0,2022.4480055293093,10.0
0,412.0,4348.347411158038,0.0
1,412.0,2994.6721752690646,1.0
2,412.0,2847.5413155035176,2.0
3,412.0,2817.627249634161,3.0
4,412.0,2791.860697657314,4.0
5,412.0,2769.5687760371256,5.0
6,412.0,2667.379236385851,6.0
7,412.0,2562.266937162062,7.0
8,412.0,2481.3584696310154,8.0
9,412.0,2355.237030673104,9.0
10,412.0,2299.358404042179,10.0
11,412.0,2095.6749821993603,11.0
12,412.0,2027.418252336314,12.0
13,412.0,1978.633706628011,13.0
14,412.0,1978.6337066280103,14.0
0,413.0,5541.347008783696,0.0
1,413.0,4031.874050768294,1.0
2,413.0,3682.1205117673535,2.0
3,413.0,3183.20034665129,3.0
4,413.0,2972.734531753866,4.0
5,413.0,2933.773428711484,5.0
6,413.0,2933.773428711483,6.0
0,414.0,27531.63436052837,0.0
